bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,24,16,8,0.035534545,0.011279935,2,0.229249012,0.015507375,0.296091197,0.099173554,0.033057851,0.066115702,0.035534545,0.034369133,31,13,157,120,121,121,27,460,702,65.53,1,3.7,135,55.79,15.85,121,0.34,460,20.22,2
0,15,6,9,0.036856624,0.002604805,5.333333333,0.348484848,0.024837842,0.200108786,0.061983471,0.037190083,0.024793388,0.036856624,0.036987681,20,7,157,120,121,121,4,1,12,8.33,3,75,47,19.42,82.46,5.5,0.92,1,0,0
0,2,0,2,0,0.00156827,16.5,0,0.005277045,0,0.008264463,0.008264463,0,0,0,2,2,0,123,124,124,5,0,20,0,5,100,105,43.39,51.47,10,1,0,0,0
0,3,0,3,0,0.00156827,12.33333333,0.666666667,0.021311475,0,0.012396694,0.012396694,0,0,0,2,3,0,121,122,122,2,0,2,0,2,100,5,2.07,83.33,1,1,0,0,0
1,51,21,30,0.002219501,0.006071013,21.5,0.764112903,0.183770971,0.254003421,0.210743802,0.123966942,0.08677686,0.002219501,0.002236652,12,38,157,120,121,121,4,0,12,0,4,100,101,41.74,53.44,6,1,0,0,0
0,3,2,1,0.000121452,0.001869837,0,0.333333333,0.005681818,0.194635896,0.012396694,0.004132231,0.008264463,0.000121452,0.00012431,2,3,158,1,2,2,2,0,2,0,2,100,10,4.13,76.92,1,1,0,0,0
0,24,20,4,0.004003635,0.005676955,8.5,0.830039526,0.387034412,0.250258899,0.099173554,0.016528926,0.082644628,0.004003635,0.004003635,3,22,157,120,121,121,6,4,30,13.33,2,33.33,108,44.63,40.45,13,0.87,4,0,0
0,59,20,39,0.009525051,0.00414398,19.79487179,0.511538462,0.028285618,0.093176779,0.243801653,0.161157025,0.082644628,0.009525051,0.010552004,21,38,43,145,146,146,6,2,30,6.67,4,66.67,46,19.01,71.88,14,0.93,2,0,0
0,48,19,29,0.000289955,0.003916612,19.13793103,0.852216749,0.16317645,0.092054167,0.198347107,0.119834711,0.078512397,0.000289955,0.000349163,8,38,43,145,146,146,4,0,12,0,4,100,24,9.92,77.42,6,1,0,0,0
0,29,12,17,0,0.003831208,13.52941176,0.977941176,0.608346213,0.050619835,0.119834711,0.070247934,0.049586777,0,0,4,24,14,163,164,164,1,0,0,-1,1,100,23,9.5,100,0,-1,0,0,-1
0,1,1,0,0,0.003368175,0,0,0,0.18486922,0.004132231,0,0.004132231,0,0,1,1,158,0,1,1,27,434,702,61.82,1,3.7,140,57.85,16.36,134,0.38,434,95.13,13
0,55,21,34,0.003715554,0.005778508,18.91176471,0.625396825,0.061451741,0.264559408,0.227272727,0.140495868,0.08677686,0.003715554,0.004102328,17,38,157,120,121,121,2,0,2,0,2,100,25,10.33,100,1,1,0,1,50
0,27,23,4,0.001872919,0.007076386,3.5,0.803076923,0.122425014,0.199716415,0.111570248,0.016528926,0.095041322,0.001872919,0.001317692,6,24,157,120,121,121,27,492,702,70.09,1,3.7,121,50,13.36,105,0.3,492,0.11,0
0,29,12,17,0,0.003831208,13.52941176,0.977941176,0.608346213,0.050619835,0.119834711,0.070247934,0.049586777,0,0,4,24,14,163,164,164,7,1,42,2.38,6,85.71,99,40.91,49.25,20.5,0.98,1,0,0
0,7,0,7,0,0.00156827,4.285714286,0.047619048,0.019810615,0,0.02892562,0.02892562,0,0,0,6,7,0,123,124,124,61,844,3660,23.06,3,21.31,123,50.83,8.91,1408,0.77,844,0,0
0,5,0,5,0,0.00156827,4.8,0.7,0.06386015,0,0.020661157,0.020661157,0,0,0,3,5,0,121,122,122,28,493,756,65.21,1,3.57,136,56.2,14.45,131.5,0.35,493,21.11,2
0,1,1,0,0,0.001901521,0,0,0,0.004132231,0.004132231,0,0.004132231,0,0,1,1,1,0,1,1,4,1,12,8.33,3,75,11,4.55,78.57,5.5,0.92,1,0,0
1,10,1,9,0.000128596,0.001746698,1.444444444,0.177777778,0.022607023,0.005509642,0.041322314,0.037190083,0.004132231,0.000128596,0.000128596,11,6,2,123,124,124,5,8,20,40,1,20,108,44.63,49.32,6,0.6,8,0,0
0,29,12,17,0,0.003831208,13.52941176,0.977941176,0.608346213,0.050619835,0.119834711,0.070247934,0.049586777,0,0,4,24,14,163,164,164,1,0,0,-1,1,100,42,17.36,100,0,-1,0,0,-1
0,1,0,1,0,0.00156827,0,0,0,0,0.004132231,0.004132231,0,0,0,1,1,0,1,2,2,3,2,6,33.33,1,33.33,70,28.93,64.22,2,0.67,2,0,0
1,12,0,12,0,0.00156827,3.583333333,0.257575758,0.018133607,0,0.049586777,0.049586777,0,0,0,11,9,0,126,127,127,20,197,380,51.84,4,20,120,49.59,29.34,91.5,0.48,197,52,13
0,45,18,27,0.000621375,0.003864113,20.59259259,0.843304843,0.152208622,0.145300103,0.185950413,0.111570248,0.074380165,0.000621375,0.000755266,11,38,157,120,121,121,23,400,506,79.05,3,13.04,113,46.69,14,53,0.21,400,42,8
0,1,1,0,0,0.002901272,0,0,0,0.004132231,0.004132231,0,0.004132231,0,0,1,1,1,0,1,1,25,407,600,67.83,1,4,140,57.85,17.52,96.5,0.32,407,9,1
0,1,0,1,0,0.00156827,1,0,0,0,0.004132231,0.004132231,0,0,0,1,1,0,2,3,3,3,2,6,33.33,1,33.33,12,4.96,75,2,0.67,2,0,0
0,4,2,2,6.98E-05,0.003443653,0,0,0.014209591,0.127088737,0.016528926,0.008264463,0.008264463,6.98E-05,6.98E-05,4,3,159,2,3,3,7,8,42,19.05,2,28.57,136,56.2,49.82,17,0.81,8,2,4
0,4,1,3,0,0.001733233,3.333333333,0.5,0.098756401,0.006198347,0.016528926,0.012396694,0.004132231,0,0,3,4,3,121,122,122,16,196,240,81.67,1,6.25,47,19.42,15.11,22,0.18,196,0,0
0,27,25,2,0.000882743,0.006481868,17,0.661538462,0.168772975,0.257861701,0.111570248,0.008264463,0.103305785,0.000882743,0.000812465,6,22,157,120,121,121,6,2,30,6.67,4,66.67,13,5.37,61.9,14,0.93,2,7,23
1,6,0,6,0,0.00156827,3.5,0.266666667,0.04655908,0,0.024793388,0.024793388,0,0,0,5,6,0,121,122,122,1,0,0,-1,1,100,2,0.83,100,0,-1,0,0,-1
0,5,4,1,1.23E-05,0.002065811,2,0.4,0.010775357,0.210011076,0.020661157,0.004132231,0.016528926,1.23E-05,1.20E-05,3,5,157,120,121,121,1,0,0,-1,1,100,8,3.31,100,0,-1,0,0,-1
1,5,5,0,0,0.002598296,0,0.1,0.035303777,0.200304903,0.020661157,0,0.020661157,0,0,4,5,158,0,1,1,23,407,506,80.43,2,8.7,105,43.39,13.19,49.5,0.2,407,21.13,4
0,55,21,34,0.003115523,0.006075842,18.88235294,0.631746032,0.065833375,0.254003421,0.227272727,0.140495868,0.08677686,0.003115523,0.00323782,20,38,157,120,121,121,11,69,110,62.73,1,9.09,62,25.62,19.81,20.5,0.37,69,7,6
0,40,23,17,0.006126711,0.00498913,14.17647059,0.717741935,0.110024388,0.121277712,0.165289256,0.070247934,0.095041322,0.006126711,0.007644528,14,29,43,145,146,146,1,0,0,-1,1,100,23,9.5,100,0,-1,0,0,-1
