bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,51,33,18,0.004955062,0.001482258,13.55555556,0.647773279,0.023630394,0.174238839,0.04136253,0.01459854,0.02676399,0.004955062,0.005006488,68,32,790,561,562,562,27,182,702,25.93,1,3.7,440,35.69,15.08,260,0.74,182,14.15,2
0,7,0,7,0,0.000221172,3.142857143,0.619047619,0.057567317,0,0.00567721,0.00567721,0,0,0,4,7,0,9,10,10,78,2737,6006,45.57,2,2.56,518,42.01,6.15,1634.5,0.54,2737,3.81,0
0,18,0,18,0,0.000221172,15.66666667,0.156862745,0.045406193,0,0.01459854,0.01459854,0,0,0,13,18,0,562,563,563,98,4272,9506,44.94,1,1.02,523,42.42,5.13,2617,0.55,4272,7.01,0
0,57,1,56,1.27E-05,0.000225994,17.07142857,0.245614035,0.013168208,0.00081103,0.04622871,0.04541768,0.00081103,1.27E-05,1.38E-05,81,31,1,563,564,564,38,184,1406,13.09,1,2.63,219,17.76,22.84,611,0.87,184,164.5,11
0,41,21,20,2.61E-05,0.001224233,19,0.987012987,0.498947368,0.158853921,0.03325223,0.0162206,0.01703163,2.61E-05,2.61E-05,3,39,811,20,21,21,11,47,110,42.73,2,18.18,254,20.6,33.51,31.5,0.57,47,9.33,8
0,7,6,1,0,0.000929068,2,0.533333333,0.066222222,0.005474453,0.00567721,0.00081103,0.00486618,0,0,3,5,9,2,3,3,98,2981,9506,31.36,1,1.02,557,45.17,7.45,3262.5,0.69,2981,72.62,0
0,54,26,28,0.002826281,0.001807144,7.285714286,0.305515239,0.012831124,0.198107173,0.04379562,0.02270884,0.02108678,0.002826281,0.002504751,61,25,790,561,562,562,5,7,20,35,1,20,27,2.19,62.79,6.5,0.65,7,1.5,7
0,38,34,4,0.000182628,0.001552327,8.25,0.601587302,0.023366066,0.174298839,0.03081914,0.00324412,0.02757502,0.000182628,0.000180412,20,26,790,561,562,562,1,0,0,-1,1,100,138,11.19,100,0,-1,0,0,-1
0,1,1,0,0,0.000243334,0,0,0,0.020633409,0.00081103,0,0.00081103,0,0,1,1,64,0,1,1,5,1,20,5,4,80,18,1.46,85.71,9.5,0.95,1,0,0
0,122,1,121,0.000379841,0.000315204,35.42975207,0.33952039,0.007287363,0.00081103,0.098945661,0.098134631,0.00081103,0.000379841,0.000379841,65,76,1,577,578,578,38,315,1406,22.4,1,2.63,502,40.71,9.61,545.5,0.78,315,5.7,0
0,87,33,54,0.000271985,0.000596887,37.07407407,0.673321234,0.016170817,0.028812908,0.070559611,0.04379562,0.02676399,0.000271985,0.000238524,32,58,45,662,663,663,8,26,56,46.43,1,12.5,55,4.46,41.04,15,0.54,26,2.67,4
0,157,76,81,0.000582894,0.000606039,40.19753086,0.756162465,0.091094048,0.198729418,0.127331711,0.065693431,0.061638281,0.000582894,0.000582913,1206,76,790,561,562,562,17,111,272,40.81,1,5.88,164,13.3,31.6,80.5,0.59,111,10.8,3
0,7,0,7,0,0.000221172,23.71428571,0.333333333,0.02265413,0,0.00567721,0.00567721,0,0,0,3,6,0,671,672,672,9,5,72,6.94,4,44.44,119,9.65,87.5,33.5,0.93,5,20,27
0,25,21,4,5.77E-05,0.002051303,4.25,0.300395257,0.037162537,0.164285566,0.02027575,0.00324412,0.01703163,5.77E-05,7.67E-05,20,16,790,561,562,562,191,3134,36290,8.64,1,0.52,738,59.85,6.41,16578,0.91,3134,5846.11,16
0,78,75,3,0.000377241,0.000680246,27,0.719070403,0.140012563,0.198729418,0.063260341,0.00243309,0.060827251,0.000377241,0.000377232,36,76,790,561,562,562,32,261,992,26.31,1,3.13,296,24.01,21.91,365.5,0.74,261,10.4,1
0,157,77,80,0.000524948,0.000717493,40.7125,0.756442577,0.089813833,0.19912031,0.127331711,0.064882401,0.062449311,0.000524948,0.000724283,1207,76,790,561,562,562,26,264,650,40.62,2,7.69,374,30.33,9.57,193,0.59,264,6.22,0
0,71,40,31,0.001670098,0.001130085,23.48387097,0.461971831,0.009620658,0.032379991,0.057583131,0.02514193,0.0324412,0.001670098,0.001669015,56,39,46,567,568,568,31,231,930,24.84,1,3.23,371,30.09,12.83,349.5,0.75,231,30.94,3
0,86,78,8,0.000346099,0.000659418,29.875,0.720834558,0.128400326,0.198885591,0.069748581,0.00648824,0.063260341,0.000346099,0.000346419,73,76,790,561,562,562,1,0,0,-1,1,100,2,0.16,100,0,-1,0,0,-1
0,2,2,0,0,0.000281402,0,1,1,0.120143088,0.00162206,0,0.00162206,0,0,1,2,797,0,1,1,2,1,2,50,1,50,85,6.89,94.44,0.5,0.5,1,0,0
1,161,126,35,0.007936801,0.001898753,20.05714286,0.157439294,0.016873758,0.233362761,0.130575831,0.02838605,0.102189781,0.007936801,0.008177809,252,39,790,561,562,562,94,2932,8742,33.54,1,1.06,518,42.01,7.09,2905,0.66,2932,9.58,0
0,7,7,0,0,0.000538303,0,1,0.957013575,0.018558541,0.00567721,0,0.00567721,0,0,1,7,64,0,1,1,5,10,20,50,1,20,154,12.49,71.3,5,0.5,10,0.33,1
0,9,3,6,0.000102298,0.000279781,29.83333333,0.535714286,0.020969556,0.00243309,0.00729927,0.00486618,0.00243309,0.000102298,0.00010782,4,8,3,563,564,564,20,136,380,35.79,2,10,351,28.47,31.23,122,0.64,136,79.27,20
0,1,1,0,0,0.000227535,0,0,0,0.152020991,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,1,0,0,-1,1,100,85,6.89,100,0,-1,0,0,-1
0,30,0,30,0,0.000221172,24.36666667,0.36091954,0.018379134,0,0.0243309,0.0243309,0,0,0,20,30,0,562,563,563,30,253,870,29.08,2,6.67,402,32.6,9.11,308.5,0.71,253,27,3
0,5,4,1,0,0.00256525,1,1,0.018666667,0.13542629,0.00405515,0.00081103,0.00324412,0,0,1,5,793,1,2,2,42,1222,1722,70.96,1,2.38,387,31.39,16.8,250,0.29,1222,10.28,0
0,14,13,1,0.000769264,0.000685371,5,0.351648352,0.011892159,0.151317646,0.01135442,0.00081103,0.01054339,0.000769264,0.000667736,8,8,792,8,9,9,2,0,2,0,2,100,23,1.87,95.83,1,1,0,1,50
0,9,8,1,0,0.000265115,0,0.777777778,0.070111673,0.026447355,0.00729927,0.00081103,0.00648824,0,0,3,9,69,1,2,2,2,0,2,0,2,100,51,4.14,100,1,1,0,0,0
0,18,2,16,0,0.000229533,19.9375,0.416666667,0.039512929,0.00162206,0.01459854,0.01297648,0.00162206,0,0,11,17,2,567,568,568,7,2,42,4.76,5,71.43,240,19.46,42.48,20,0.95,2,5,11
0,49,1,48,0.000118089,0.000230356,31.89583333,0.59929078,0.040384492,0.004943421,0.03974047,0.03892944,0.00081103,0.000118089,0.00013342,9,38,16,577,578,578,27,334,702,47.58,1,3.7,299,24.25,24.71,184,0.52,334,2.08,0
0,39,0,39,0,0.000221172,21.82051282,0.282051282,0.015068665,0,0.03163017,0.03163017,0,0,0,32,31,0,567,568,568,1,0,0,-1,1,100,120,9.73,100,0,-1,0,0,-1
0,37,0,37,0,0.000221172,35.18918919,0.81981982,0.316891775,0,0.03000811,0.03000811,0,0,0,7,34,0,565,566,566,92,3184,8372,38.03,3,3.26,562,45.58,6.16,2594,0.62,3184,902.45,10
0,76,33,43,9.59E-06,0.000594528,37.44186047,0.900483092,0.299521385,0.028812908,0.061638281,0.03487429,0.02676399,9.59E-06,9.49E-06,27,58,45,662,663,663,1,0,0,-1,1,100,23,1.87,100,0,-1,0,0,-1
0,36,7,29,0.003152323,0.000480048,16.82758621,0.321969697,0.026421839,0.122320886,0.02919708,0.02351987,0.00567721,0.003152323,0.003267723,21,19,790,561,562,562,1,0,0,-1,1,100,9,0.73,100,0,-1,0,0,-1
1,3,1,2,0,0.00028386,2,1,1,0.00081103,0.00243309,0.00162206,0.00081103,0,0,1,3,1,3,4,4,15,30,210,14.29,4,26.67,250,20.28,47.62,90,0.86,30,13,6
0,20,11,9,0.001206096,0.001305203,9.111111111,0.643274854,0.017352755,0.195656679,0.0162206,0.00729927,0.00892133,0.001206096,0.001236663,8,16,790,561,562,562,16,58,240,24.17,1,6.25,499,40.47,45.45,91,0.76,58,14.75,6
0,38,17,21,0.001282198,0.000544498,20.57142857,0.827692308,0.042620217,0.169739714,0.03081914,0.01703163,0.01378751,0.001282198,0.001281845,33,25,790,561,562,562,117,465,13572,3.43,1,0.85,693,56.2,12.68,6553.5,0.97,465,419.58,3
0,1,1,0,0,0.000227535,0,0,0,0.152020991,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,5,1,20,5,4,80,47,3.81,37.9,9.5,0.95,1,0,0
0,1,1,0,0,0.000227535,0,0,0,0.152020991,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,11,25,110,22.73,2,18.18,45,3.65,45.45,42.5,0.77,25,1,0
1,14,6,8,3.27E-05,0.000443314,7.125,0.944444444,0.092557612,0.147159676,0.01135442,0.00648824,0.00486618,3.27E-05,4.90E-05,2,11,796,15,16,16,3,2,6,33.33,2,66.67,65,5.27,63.73,2,0.67,2,2,33
0,3,1,2,7.46E-05,0.00022972,38,0.666666667,0.00304878,0.00081103,0.00243309,0.00162206,0.00081103,7.46E-05,7.32E-05,2,3,1,562,563,563,9,27,72,37.5,1,11.11,83,6.73,28.33,22.5,0.63,27,0,0
0,9,4,5,4.39E-05,0.000259787,15,0.5,0.01638032,0.003379292,0.00729927,0.00405515,0.00324412,4.39E-05,4.19E-05,10,9,5,562,563,563,14,48,182,26.37,1,7.14,161,13.06,35.94,67,0.74,48,16.61,9
0,1,1,0,0,0.000266538,0,0,0,0.145859749,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,22,399,462,86.36,1,4.55,141,11.44,23.62,31.5,0.14,399,0.1,0
1,53,2,51,0.001236609,0.000261653,15.11764706,0.255442671,0.013144946,0.103722096,0.04298459,0.04136253,0.00162206,0.001236609,0.001278952,75,25,790,561,562,562,5,8,20,40,1,20,55,4.46,60.44,6,0.6,8,2,10
0,80,0,80,0,0.000221172,41.7,0.722151899,0.190045354,0,0.064882401,0.064882401,0,0,0,37,76,0,563,564,564,44,327,1892,17.28,1,2.27,216,17.52,12.93,782.5,0.83,327,7.7,0
0,128,128,0,0,0.001431496,0,0.003198819,0.059859619,0.169294485,0.103811841,0,0.103811841,0,0,112,31,792,0,1,1,47,599,2162,27.71,1,2.13,334,27.09,17.21,781.5,0.72,599,129.55,5
0,1,0,1,0,0.000221172,0,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,1,2,2,9,43,72,59.72,1,11.11,229,18.57,36.88,14.5,0.4,43,0,0
0,7,0,7,0,0.000221172,40.85714286,0.619047619,0.015772017,0,0.00567721,0.00567721,0,0,0,2,7,0,577,578,578,119,6138,14042,43.71,1,0.84,524,42.5,4.39,3952,0.56,6138,6.05,0
0,1,1,0,0,0.000223742,0,0,0,0.002252861,0.00081103,0,0.00081103,0,0,1,1,5,0,1,1,5,6,20,30,3,60,57,4.62,61.96,7,0.7,6,0,0
0,22,5,17,7.31E-06,0.000253779,26.64705882,0.566176471,0.00886615,0.004171011,0.01784266,0.01378751,0.00405515,7.31E-06,3.98E-06,10,20,6,585,586,586,8,20,56,35.71,1,12.5,296,24.01,38.1,18,0.64,20,0,0
0,73,33,40,7.19E-07,0.000593664,39.4,0.971458774,0.366511363,0.028812908,0.059205191,0.0324412,0.02676399,7.19E-07,5.12E-07,25,58,45,662,663,663,1,0,0,-1,1,100,120,9.73,100,0,-1,0,0,-1
0,26,0,26,0,0.000221172,24.73076923,0.458461538,0.030240415,0,0.02108678,0.02108678,0,0,0,13,24,0,575,576,576,28,165,756,21.83,4,14.29,330,26.76,14.86,295.5,0.78,165,35,4
0,41,21,20,2.61E-05,0.001224233,19,0.987012987,0.498947368,0.158853921,0.03325223,0.0162206,0.01703163,2.61E-05,2.61E-05,3,39,811,20,21,21,58,1596,3306,48.28,1,1.72,399,32.36,9.18,855,0.52,1596,59.03,1
1,122,81,41,0.000471545,0.001257754,32.04878049,0.553334736,0.036456681,0.187537543,0.098945661,0.03325223,0.065693431,0.000471545,0.000357702,412,54,790,561,562,562,38,554,1406,39.4,1,2.63,380,30.82,19.39,426,0.61,554,36.08,2
0,3,2,1,2.30E-06,0.000433526,0,0,0,0.002162747,0.00243309,0.00081103,0.00162206,2.30E-06,2.30E-06,3,2,4,1,2,2,119,6138,14042,43.71,1,0.84,524,42.5,4.39,3952,0.56,6138,6.05,0
1,1,0,1,0,0.000221172,0,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,1,2,2,8,21,56,37.5,1,12.5,296,24.01,33.56,17.5,0.63,21,4,7
0,30,26,4,0.022008075,0.003124469,28.5,0.37037037,0.028044999,0.170482933,0.0243309,0.00324412,0.02108678,0.022008075,0.022022653,42,20,790,561,562,562,1,0,0,-1,1,100,85,6.89,100,0,-1,0,0,-1
1,152,124,28,0.001716774,0.00187826,22.96428571,0.208713273,0.018223312,0.230703659,0.123276561,0.02270884,0.100567721,0.001716774,0.001373803,560,39,790,561,562,562,1,0,0,-1,1,100,43,3.49,100,0,-1,0,0,-1
0,29,0,29,0,0.000221172,22.89655172,0.4408867,0.028870752,0,0.02351987,0.02351987,0,0,0,20,28,0,562,563,563,3,2,6,33.33,1,33.33,114,9.25,93.44,2,0.67,2,0.5,8
1,109,89,20,0.009982353,0.001621807,15.35,0.751946139,0.076452507,0.204098318,0.088402271,0.0162206,0.072181671,0.009982353,0.010119866,225,76,790,561,562,562,9,43,72,59.72,1,11.11,229,18.57,36.88,14.5,0.4,43,6,8
0,55,43,12,0.00040341,0.001316521,13.25,0.278431373,0.012419271,0.210200925,0.04460665,0.00973236,0.03487429,0.00040341,0.000464979,45,29,790,561,562,562,1,0,0,-1,1,100,162,13.14,100,0,-1,0,0,-1
1,16,14,2,0.000264967,0.002376501,1,0.219047619,0.042534338,0.107001277,0.01297648,0.00162206,0.01135442,0.000264967,0.000264967,10,8,806,2,3,3,134,2091,17822,11.73,1,0.75,759,61.56,9.82,7865.5,0.88,2091,70.97,0
0,2,2,0,0,0.000298398,0,1,1,0.111575652,0.00162206,0,0.00162206,0,0,1,2,791,0,1,1,5,4,20,20,1,20,73,5.92,78.49,8,0.8,4,2.5,12
1,20,1,19,0.000367333,0.000307641,15.15789474,0.766081871,0.089724596,0.112957784,0.0162206,0.01540957,0.00081103,0.000367333,0.000367333,6,18,790,561,562,562,37,877,1332,65.84,3,8.11,329,26.68,9.19,227.5,0.34,877,0,0
1,48,29,19,0.002071284,0.002068388,13.63157895,0.359756098,0.012580617,0.198651424,0.03892944,0.01540957,0.02351987,0.002071284,0.002122257,58,27,790,561,562,562,11,49,110,44.55,1,9.09,254,20.6,33.25,30.5,0.55,49,4,3
0,11,8,3,0.000101085,0.000265115,27,0.618181818,0.037185555,0.026447355,0.00892133,0.00243309,0.00648824,0.000101085,3.42E-05,6,10,69,563,564,564,65,674,4160,16.2,1,1.54,430,34.87,8.74,1743,0.84,674,713.77,17
1,25,25,0,0,0.001210863,0,0.973333333,0.557254405,0.154520727,0.02027575,0,0.02027575,0,0,3,25,791,0,1,1,22,188,462,40.69,1,4.55,84,6.81,17.99,137,0.59,188,4.99,1
0,1,1,0,0,0.000809013,0,0,0,0.00405515,0.00081103,0,0.00081103,0,0,1,1,10,0,1,1,5,9,20,45,1,20,273,22.14,86.94,5.5,0.55,9,1,5
0,10,8,2,9.79E-05,0.000265115,40,0.666666667,0.030352716,0.026447355,0.0081103,0.00162206,0.00648824,9.79E-05,0.000297389,5,10,69,562,563,563,12,54,132,40.91,1,8.33,149,12.08,38.3,39,0.59,54,0,0
0,9,8,1,0,0.000265115,0,0.777777778,0.070111673,0.026447355,0.00729927,0.00081103,0.00648824,0,0,3,9,69,1,2,2,94,3826,8742,43.77,1,1.06,522,42.34,5.47,2458,0.56,3826,101.34,1
0,1,0,1,0,0.000221172,19,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,562,563,563,24,236,552,42.75,1,4.17,381,30.9,27.47,158,0.57,236,35.72,6
0,1,0,1,0,0.000221172,80,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,562,563,563,1,0,0,-1,1,100,120,9.73,100,0,-1,0,0,-1
0,15,1,14,1.21E-05,0.000227238,6.071428571,0.20952381,0.011090013,0.00081103,0.01216545,0.01135442,0.00081103,1.21E-05,1.86E-05,13,11,1,566,567,567,42,392,1722,22.76,6,14.29,508,41.2,9.41,665,0.77,392,0,0
0,1,1,0,0,0.000227535,0,0,0,0.152020991,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,134,2133,17822,11.97,1,0.75,768,62.29,9.81,7844.5,0.88,2133,250.02,1
0,34,28,6,0.006368491,0.004243778,17.33333333,0.457671958,0.028525871,0.195732339,0.02757502,0.00486618,0.02270884,0.006368491,0.006260627,25,20,790,561,562,562,26,249,650,38.31,2,7.69,139,11.27,18.15,200.5,0.62,249,62.36,9
0,3,1,2,0,0.000384774,1.5,1,0,0.00081103,0.00243309,0.00162206,0.00081103,0,0,1,3,1,5,6,6,101,1765,10100,17.48,1,0.99,569,46.15,8.74,4167.5,0.83,1765,1099.95,10
0,2,2,0,0,0.00030268,0,0,0.003680982,0.152799177,0.00162206,0,0.00162206,0,0,2,2,791,0,1,1,13,55,156,35.26,1,7.69,115,9.33,38.08,50.5,0.65,55,10.89,6
0,3,0,3,0,0.000221172,27.66666667,0.666666667,0.151515152,0,0.00243309,0.00243309,0,0,0,2,2,0,562,563,563,47,1159,2162,53.61,1,2.13,394,31.95,9.39,501.5,0.46,1159,0,0
0,2,1,1,3.29E-07,0.00028386,0,0,0.5,0.00081103,0.00162206,0.00081103,0.00081103,3.29E-07,3.29E-07,2,2,1,1,2,2,120,6140,14280,43,1,0.83,524,42.5,4.39,4070,0.57,6140,87.05,0
0,11,8,3,0.000101085,0.000265115,27,0.618181818,0.037185555,0.026447355,0.00892133,0.00243309,0.00648824,0.000101085,3.42E-05,6,10,69,563,564,564,31,262,930,28.17,8,25.81,391,31.71,9.17,334,0.72,262,0,0
0,156,76,80,6.28E-05,0.00060596,40.7125,0.768978778,0.091077481,0.198729418,0.126520681,0.064882401,0.061638281,6.28E-05,6.29E-05,1205,76,790,561,562,562,15,47,210,22.38,2,13.33,279,22.63,13.13,81.5,0.78,47,5,2
0,1,1,0,0,0.000232926,0,0,0,0.00081103,0.00081103,0,0.00081103,0,0,1,1,1,0,1,1,15,24,210,11.43,1,6.67,74,6,46.25,93,0.89,24,6.5,3
0,42,0,42,0,0.000221172,24.78571429,0.240418118,0.010782801,0,0.03406326,0.03406326,0,0,0,33,31,0,611,612,612,17,89,272,32.72,1,5.88,418,33.9,24.53,91.5,0.67,89,1.13,0
0,46,0,46,0,0.000221172,20.91304348,0.248309179,0.012286349,0,0.03730738,0.03730738,0,0,0,42,31,0,563,564,564,6,5,30,16.67,3,50,103,8.35,78.63,12.5,0.83,5,9.5,31
0,24,19,5,0.001322767,0.000570825,9.8,0.637681159,0.013068048,0.169967706,0.01946472,0.00405515,0.01540957,0.001322767,0.00133975,10,22,790,561,562,562,19,50,342,14.62,6,31.58,393,31.87,14.14,146,0.85,50,0,0
0,1,1,0,0,0.00022526,0,0,0,0.00081103,0.00081103,0,0.00081103,0,0,1,1,1,0,1,1,25,83,600,13.83,1,4,379,30.74,36.34,258.5,0.86,83,117.5,19
0,25,0,25,0,0.000221172,21.64,0.1,0.015531556,0,0.02027575,0.02027575,0,0,0,17,22,0,577,578,578,2,0,2,0,2,100,26,2.11,92.86,1,1,0,0,0
1,2,2,0,0,0.002242538,0,1,1,0.092178444,0.00162206,0,0.00162206,0,0,1,2,807,0,1,1,24,89,552,16.12,2,8.33,508,41.2,30.94,231.5,0.84,89,29.08,5
0,154,73,81,0.001566467,0.000580123,41.04938272,0.765029697,0.089121338,0.198495619,0.124898621,0.065693431,0.059205191,0.001566467,0.001566458,1192,76,790,561,562,562,22,399,462,86.36,1,4.55,141,11.44,23.62,31.5,0.14,399,0.1,0
0,1,0,1,0,0.000221172,0,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,1,2,2,5,16,20,80,1,20,54,4.38,46.55,2,0.2,16,0,0
0,73,33,40,7.19E-07,0.000593664,39.4,0.971458774,0.366511363,0.028812908,0.059205191,0.0324412,0.02676399,7.19E-07,5.12E-07,25,58,45,662,663,663,23,188,506,37.15,2,8.7,84,6.81,17.99,159,0.63,188,21.99,4
0,36,1,35,3.64E-05,0.000243217,13.85714286,0.327731092,0.014572213,0.001081373,0.02919708,0.02838605,0.00081103,3.64E-05,4.32E-05,44,23,2,564,565,565,39,911,1482,61.47,4,10.26,334,27.09,9.08,285.5,0.39,911,37,2
0,1,0,1,0,0.000221172,2,0,0,0,0.00081103,0.00081103,0,0,0,1,1,0,3,4,4,1,0,0,-1,1,100,25,2.03,100,0,-1,0,0,-1
0,98,97,1,0.000177207,0.003920831,0,0.317273301,0.013391081,0.179782881,0.079480941,0.00081103,0.078669911,0.000177207,0.000158849,159,42,794,1,2,2,10,41,90,45.56,1,10,306,24.82,44.61,24.5,0.54,41,1.13,1
0,158,77,81,0.000688881,0.000668076,40.19753086,0.744214876,0.09029233,0.198807474,0.128142741,0.065693431,0.062449311,0.000688881,0.0006889,1208,76,790,561,562,562,3,2,6,33.33,2,66.67,105,8.52,51.47,2,0.67,2,0,0
0,86,4,82,0.000392409,0.000247881,15.26829268,0.165826331,0.007595308,0.00324412,0.069748581,0.066504461,0.00324412,0.000392409,0.000459552,180,31,4,610,611,611,6,4,30,13.33,3,50,234,18.98,95.12,13,0.87,4,4,13
0,33,0,33,0,0.000221172,29.51515152,0.299242424,0.007569875,0,0.02676399,0.02676399,0,0,0,15,28,0,577,578,578,1,0,0,-1,1,100,6,0.49,100,0,-1,0,0,-1
0,29,0,29,0,0.000221172,22.4137931,0.379310345,0.03148541,0,0.02351987,0.02351987,0,0,0,21,27,0,563,564,564,117,6039,13572,44.5,1,0.85,527,42.74,4.44,3766.5,0.56,6039,50.96,0
0,25,3,22,6.39E-05,0.000263989,22.27272727,0.541125541,0.009399525,0.002595296,0.02027575,0.01784266,0.00243309,6.39E-05,5.17E-05,5,19,4,600,601,601,4,7,12,58.33,1,25,39,3.16,56.52,2.5,0.42,7,0,0
1,102,82,20,0.000192774,0.001280035,24.35,0.538335671,0.035570902,0.187607053,0.082725061,0.0162206,0.066504461,0.000192774,0.000104197,173,42,790,561,562,562,1,0,0,-1,1,100,4,0.32,100,0,-1,0,0,-1
0,1,1,0,0,0.000293543,0,0,0,0.123742138,0.00081103,0,0.00081103,0,0,1,1,794,0,1,1,6,5,30,16.67,1,16.67,442,35.85,84.35,12.5,0.83,5,0,0
0,2,2,0,0,0.000397122,0,1,0.166666667,0.087930353,0.00162206,0,0.00162206,0,0,1,2,791,0,1,1,14,88,182,48.35,1,7.14,217,17.6,29.32,47,0.52,88,2.92,1
1,161,122,39,0.003844946,0.003601166,32.53846154,0.346456693,0.017732779,0.195128692,0.130575831,0.03163017,0.098945661,0.003844946,0.003849999,402,54,790,561,562,562,22,44,462,9.52,8,36.36,461,37.39,15.22,209,0.9,44,0,0
0,44,0,44,0,0.000221172,34.29545455,0.71987315,0.040483247,0,0.03568532,0.03568532,0,0,0,19,37,0,562,563,563,22,75,462,16.23,1,4.55,179,14.52,22.72,193.5,0.84,75,42,9
0,1,1,0,0,0.000680344,0,0,0,0.112241997,0.00081103,0,0.00081103,0,0,1,1,791,0,1,1,80,3131,6320,49.54,3,3.75,355,28.79,4.32,1594.5,0.5,3131,0,0
0,21,8,13,8.62E-06,0.000358808,11.38461538,0.544117647,0.025325683,0.007689766,0.01703163,0.01054339,0.00648824,8.62E-06,8.25E-06,8,15,16,577,578,578,6,16,30,53.33,1,16.67,127,10.3,20.99,7,0.47,16,0,0
