bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,1,1,0,0,0.000560972,0,0,0,0.117560856,0.001564945,0,0.001564945,0,0,1,1,342,0,1,1,80,1235,6320,19.54,1,1.25,323,50.55,8.18,2542.5,0.8,1235,704,11
0,3,1,2,0,0.000860451,1.5,1,0,0.001564945,0.004694836,0.00312989,0.001564945,0,0,1,3,1,3,4,4,34,49,1122,4.37,7,20.59,249,38.97,30.15,536.5,0.96,49,0,0
0,2,1,1,1.23E-06,0.000634849,0,0,0.5,0.001564945,0.00312989,0.001564945,0.001564945,1.23E-06,1.23E-06,2,2,1,1,2,2,66,627,4290,14.62,1,1.52,325,50.86,14.65,1831.5,0.85,627,47.68,1
0,43,19,24,5.64E-06,0.001946678,19.625,0.936666667,0.219583435,0.149772342,0.067292645,0.037558685,0.029733959,5.64E-06,5.66E-06,8,36,341,69,70,70,2,0,2,0,2,100,25,3.91,92.59,1,1,0,0,0
0,3,1,2,0.000131483,0.00050646,12,0,0.023169601,0.09799657,0.004694836,0.00312989,0.001564945,0.000131483,0.000133478,3,3,280,71,72,72,5,16,20,80,1,20,47,7.36,43.12,2,0.2,16,0,0
0,15,0,15,0,0.000494667,15.4,0.171428571,0.016465744,0,0.023474178,0.023474178,0,0,0,9,14,0,320,321,321,33,649,1056,61.46,4,12.12,198,30.99,8.25,203.5,0.39,649,31,2
0,18,15,3,0.003719374,0.00134305,6,0.751633987,0.02721704,0.160285397,0.028169014,0.004694836,0.023474178,0.003719374,0.003868937,7,18,279,307,308,308,1,0,0,-1,1,100,24,3.76,100,0,-1,0,0,-1
0,1,0,1,0,0.000494667,0,0,0,0,0.001564945,0.001564945,0,0,0,1,1,0,1,2,2,9,41,72,56.94,1,11.11,157,24.57,30.08,15.5,0.43,41,2.13,2
0,24,0,24,0,0.000494667,21.20833333,0.322463768,0.011438531,0,0.037558685,0.037558685,0,0,0,10,19,0,320,321,321,4,8,12,66.67,1,25,146,22.85,41.13,2,0.33,8,0,0
0,74,73,1,0.000334515,0.007740648,0,0.314328027,0.029625186,0.178054236,0.115805947,0.001564945,0.114241002,0.000334515,0.000334329,86,31,281,1,2,2,17,53,272,19.49,1,5.88,214,33.49,40.53,109.5,0.81,53,2,0
1,125,93,32,0.005564539,0.006776146,27.5,0.368188513,0.041546123,0.183459189,0.195618153,0.050078247,0.145539906,0.005564539,0.005432148,228,42,279,307,308,308,1,0,0,-1,1,100,4,0.63,100,0,-1,0,0,-1
1,80,65,15,0.000788303,0.002738684,15.93333333,0.524912281,0.075381483,0.173775894,0.125195618,0.023474178,0.10172144,0.000788303,0.000631876,63,33,279,307,308,308,3,1,6,16.67,2,66.67,17,2.66,62.96,2.5,0.83,1,2,33
1,76,58,18,0.004122845,0.003003709,14.5,0.253623188,0.029285425,0.192443762,0.118935837,0.028169014,0.090766823,0.004122845,0.003931181,88,23,279,307,308,308,9,5,72,6.94,6,66.67,259,40.53,35,33.5,0.93,5,0,0
0,46,0,46,0,0.000494667,26.06521739,0.506280193,0.037156842,0,0.07198748,0.07198748,0,0,0,19,28,0,308,309,309,4,0,12,0,4,100,72,11.27,35.64,6,1,0,0,0
0,21,8,13,3.21E-05,0.00081946,10.38461538,0.544117647,0.03674602,0.014837999,0.03286385,0.020344288,0.012519562,3.21E-05,3.07E-05,8,15,16,323,324,324,25,416,600,69.33,2,8,109,17.06,15.01,92,0.31,416,23.27,3
0,44,19,25,0.000842079,0.001949346,18.8,0.864615385,0.215374646,0.149772342,0.06885759,0.039123631,0.029733959,0.000842079,0.0008421,9,36,341,69,70,70,8,6,56,10.71,2,25,75,11.74,26.5,25,0.89,6,0,0
0,35,18,17,4.95E-05,0.002796003,16,0.98245614,0.771428571,0.128221046,0.054773083,0.026604069,0.028169014,4.95E-05,4.95E-05,3,33,359,17,18,18,30,620,870,71.26,3,10,193,30.2,8.33,125,0.29,620,0,0
0,95,63,32,0.000352825,0.002616576,28.71875,0.615327656,0.082717096,0.17328151,0.148669797,0.050078247,0.098591549,0.000352825,0.000187623,220,42,279,307,308,308,1,0,0,-1,1,100,24,3.76,100,0,-1,0,0,-1
0,2,1,1,0,0.00050646,2,1,0,0.09799657,0.00312989,0.001564945,0.001564945,0,0,1,2,280,72,73,73,38,666,1406,47.37,7,18.42,299,46.79,10.24,370,0.53,666,0,0
0,17,0,17,0,0.000494667,19.64705882,0.227941176,0.015831986,0,0.026604069,0.026604069,0,0,0,9,17,0,320,321,321,10,13,90,14.44,1,10,76,11.89,49.35,38.5,0.86,13,0,0
0,41,0,41,0,0.000494667,27.29268293,0.56097561,0.025632888,0,0.064162754,0.064162754,0,0,0,18,30,0,320,321,321,3,1,6,16.67,2,66.67,81,12.68,64.29,2.5,0.83,1,0,0
0,8,0,8,0,0.000494667,15.25,0.142857143,0.021627256,0,0.012519562,0.012519562,0,0,0,6,8,0,308,309,309,20,208,380,54.74,1,5,194,30.36,27.71,86,0.45,208,12.43,3
0,1,1,0,0,0.00050435,0,0,0,0.002816901,0.001564945,0,0.001564945,0,0,1,1,3,0,1,1,1,0,0,-1,1,100,11,1.72,100,0,-1,0,0,-1
0,2,1,1,7.84E-05,0.00050646,23,0,0.003623188,0.09799657,0.00312989,0.001564945,0.001564945,7.84E-05,0.000118965,2,2,280,70,71,71,10,4,90,4.44,6,60,156,24.41,34.51,43,0.96,4,0,0
0,1,1,0,0,0.000541376,0,0,0,0.080602788,0.001564945,0,0.001564945,0,0,1,1,282,0,1,1,16,85,240,35.42,4,25,267,41.78,20.81,77.5,0.65,85,0,0
0,1,1,0,0,0.00050646,0,0,0,0.09799657,0.001564945,0,0.001564945,0,0,1,1,280,0,1,1,23,131,506,25.89,3,13.04,313,48.98,18.46,187.5,0.74,131,0,0
1,17,16,1,1.23E-06,0.00135846,0,0.816176471,0.048356355,0.160801711,0.026604069,0.001564945,0.025039124,1.23E-06,1.23E-06,5,17,280,1,2,2,1,0,0,-1,1,100,35,5.48,100,0,-1,0,0,-1
0,21,3,18,0.000402973,0.001005298,15.33333333,0.805263158,0.054399702,0.145020121,0.03286385,0.028169014,0.004694836,0.000402973,0.000317303,4,21,279,307,308,308,1,0,0,-1,1,100,3,0.47,100,0,-1,0,0,-1
1,50,3,47,0.005216414,0.000701362,12.29787234,0.254251701,0.011849641,0.12417625,0.078247261,0.073552426,0.004694836,0.005216414,0.005400005,42,23,279,307,308,308,26,435,650,66.92,1,3.85,115,18,14.8,107.5,0.33,435,23.44,3
0,51,34,17,0.00222576,0.003736803,14.17647059,0.678520626,0.051883538,0.175781965,0.079812207,0.026604069,0.053208138,0.00222576,0.002221122,40,33,279,307,308,308,1,0,0,-1,1,100,10,1.56,100,0,-1,0,0,-1
0,33,30,3,6.12E-05,0.001855737,13.33333333,0.298387097,0.019267387,0.184013446,0.051643192,0.004694836,0.046948357,6.12E-05,6.02E-05,35,17,279,307,308,308,1,0,0,-1,1,100,26,4.07,100,0,-1,0,0,-1
0,4,3,1,9.81E-06,0.000843755,0,0.166666667,0.007220217,0.005007825,0.006259781,0.001564945,0.004694836,9.81E-06,9.81E-06,3,3,4,1,2,2,11,71,110,64.55,2,18.18,135,21.13,18.83,19.5,0.35,71,9,8
0,1,1,0,0,0.000541394,0,0,0,0.001564945,0.001564945,0,0.001564945,0,0,1,1,1,0,1,1,42,802,1722,46.57,1,2.38,198,30.99,7.6,460,0.53,802,134.82,7
0,12,8,4,9.43E-06,0.001645545,4.25,0.777777778,0.05693816,0.129592448,0.018779343,0.006259781,0.012519562,9.43E-06,1.20E-05,3,11,279,307,308,308,2,0,2,0,2,100,122,19.09,99.19,1,1,0,0,0
0,24,21,3,4.27E-05,0.001310432,1.333333333,0.336956522,0.014621242,0.171656144,0.037558685,0.004694836,0.03286385,4.27E-05,7.48E-05,18,17,282,3,4,4,1,0,0,-1,1,100,60,9.39,100,0,-1,0,0,-1
0,14,13,1,0,0.001380911,0,0.362637363,0.023229199,0.152555111,0.021909233,0.001564945,0.020344288,0,0,8,12,281,1,2,2,1,0,0,-1,1,100,2,0.31,100,0,-1,0,0,-1
0,16,0,16,0,0.000494667,15.1875,0.475,0.032667142,0,0.025039124,0.025039124,0,0,0,7,15,0,308,309,309,8,3,56,5.36,6,75,234,36.62,36.06,26.5,0.95,3,0,0
0,22,0,22,0,0.000494667,17.27272727,0.298701299,0.013314725,0,0.034428795,0.034428795,0,0,0,14,18,0,309,310,310,74,1911,5402,35.38,1,1.35,292,45.7,6.86,1745.5,0.65,1911,6.49,0
0,35,18,17,4.95E-05,0.002796003,16,0.98245614,0.771428571,0.128221046,0.054773083,0.026604069,0.028169014,4.95E-05,4.95E-05,3,33,359,17,18,18,15,38,210,18.1,1,6.67,220,34.43,56.12,86,0.82,38,37,17
1,4,1,3,0.001677778,0.000968234,0,0.166666667,0,0.115996358,0.006259781,0.004694836,0.001564945,0.001677778,0.001677778,3,2,342,3,4,4,22,397,462,85.93,1,4.55,107,16.74,16.26,32.5,0.14,397,0.23,0
0,3,0,3,0,0.000494667,0.333333333,0.333333333,0.230769231,0,0.004694836,0.004694836,0,0,0,2,3,0,3,4,4,28,151,756,19.97,3,10.71,297,46.48,16.88,302.5,0.8,151,7,0
0,3,0,3,0,0.000494667,6,0,0.020414883,0,0.004694836,0.004694836,0,0,0,3,3,0,308,309,309,17,49,272,18.01,5,29.41,272,42.57,23.25,111.5,0.82,49,0,0
0,1,1,0,0,0.000709954,0,0,0,0.080606419,0.001564945,0,0.001564945,0,0,1,1,281,0,1,1,19,75,342,21.93,4,21.05,97,15.18,31.29,133.5,0.78,75,30.5,8
0,1,0,1,0,0.000494667,0,0,0,0,0.001564945,0.001564945,0,0,0,1,1,0,1,2,2,77,1930,5852,32.98,2,2.6,293,45.85,6.82,1961,0.67,1930,80.96,1
0,2,2,0,0,0.000802726,0,0,0.333333333,0.004024145,0.00312989,0,0.00312989,0,0,2,2,6,0,1,1,2,0,2,0,2,100,36,5.63,100,1,1,0,0,0
0,15,6,9,0.000166797,0.002850928,6.666666667,0.733333333,0.441233141,0.146871183,0.023474178,0.014084507,0.009389671,0.000166797,0.000166797,4,10,341,69,70,70,37,682,1332,51.2,1,2.7,225,35.21,8.72,325,0.49,682,3.17,0
1,34,33,1,0,0.002680917,39,0.333333333,0.020067015,0.18485114,0.053208138,0.001564945,0.051643192,0,0,66,17,279,307,308,308,6,5,30,16.67,1,16.67,42,6.57,37.84,12.5,0.83,5,0,0
0,1,1,0,0,0.000592382,0,0,0,0.003912363,0.001564945,0,0.001564945,0,0,1,1,5,0,1,1,3,2,6,33.33,2,66.67,54,8.45,75,2,0.67,2,2,33
0,74,64,10,0.004201325,0.002686115,21.1,0.584305835,0.084655237,0.17352835,0.115805947,0.015649452,0.100156495,0.004201325,0.007584988,55,32,279,307,308,308,25,416,600,69.33,2,8,109,17.06,15.01,92,0.31,416,23.27,3
0,16,0,16,0,0.000494667,20.375,0.233333333,0.019841778,0,0.025039124,0.025039124,0,0,0,7,16,0,320,321,321,19,288,342,84.21,1,5.26,45,7.04,11.81,27,0.16,288,0.12,0
0,21,8,13,3.21E-05,0.00081946,10.38461538,0.544117647,0.03674602,0.014837999,0.03286385,0.020344288,0.012519562,3.21E-05,3.07E-05,8,15,16,323,324,324,4,0,12,0,4,100,146,22.85,91.25,6,1,0,0,0
0,7,0,7,0,0.000494667,18.85714286,0.142857143,0.018950974,0,0.010954617,0.010954617,0,0,0,5,7,0,308,309,309,5,3,20,15,2,40,25,3.91,50,8.5,0.85,3,0,0
0,16,11,5,0.001066467,0.003039264,3.4,0.295238095,0.059207754,0.146253402,0.025039124,0.007824726,0.017214397,0.001066467,0.000961023,11,12,314,29,30,30,2,1,2,50,1,50,108,16.9,62.79,0.5,0.5,1,0,0
0,43,19,24,5.64E-06,0.001946678,19.625,0.936666667,0.219583435,0.149772342,0.067292645,0.037558685,0.029733959,5.64E-06,5.66E-06,8,36,341,69,70,70,1,0,0,-1,1,100,39,6.1,100,0,-1,0,0,-1
0,2,0,2,0,0.000494667,9,1,0.039848197,0,0.00312989,0.00312989,0,0,0,1,2,0,308,309,309,9,5,72,6.94,6,66.67,207,32.39,32.19,33.5,0.93,5,0,0
0,6,5,1,0,0.000948858,0,0.333333333,0.092764378,0.007704346,0.009389671,0.001564945,0.007824726,0,0,5,4,8,1,2,2,13,28,156,17.95,3,23.08,225,35.21,25.66,64,0.82,28,0,0
0,1,1,0,0,0.000592382,0,0,0,0.003912363,0.001564945,0,0.001564945,0,0,1,1,5,0,1,1,7,6,42,14.29,4,57.14,72,11.27,39.34,18,0.86,6,0,0
0,2,1,1,0,0.000547235,9,1,0.008849558,0.001564945,0.00312989,0.001564945,0.001564945,0,0,1,2,1,308,309,309,45,784,1980,39.6,3,6.67,332,51.96,9.1,598,0.6,784,0,0
0,10,0,10,0,0.000494667,19.2,0.333333333,0.018884246,0,0.015649452,0.015649452,0,0,0,7,10,0,323,324,324,5,1,20,5,4,80,65,10.17,54.17,9.5,0.95,1,0,0
0,1,0,1,0,0.000494667,0,0,0,0,0.001564945,0.001564945,0,0,0,1,1,0,1,2,2,1,0,0,-1,1,100,41,6.42,100,0,-1,0,0,-1
0,70,56,14,0.002345072,0.002776026,11.85714286,0.275524476,0.030388868,0.19183764,0.109546166,0.021909233,0.087636933,0.002345072,0.00215224,85,21,279,307,308,308,2,1,2,50,1,50,24,3.76,80,0.5,0.5,1,0,0
0,10,9,1,0,0.001296989,0,0.266666667,0.025293586,0.01676727,0.015649452,0.001564945,0.014084507,0,0,7,6,15,1,2,2,30,675,870,77.59,1,3.33,202,31.61,8.51,97.5,0.22,675,0.05,0
0,5,0,5,0,0.000494667,9.6,0.5,0.013422819,0,0.007824726,0.007824726,0,0,0,3,4,0,321,322,322,81,16,6480,0.25,7,82.72,263,41.16,18.92,3232,1,16,75.5,1
0,5,2,3,2.21E-05,0.000900567,1,0,0.313394018,0.003521127,0.007824726,0.004694836,0.00312989,2.21E-05,2.21E-05,5,3,3,6,7,7,5,0,20,0,5,100,23,3.6,88.46,10,1,0,6,30
0,22,20,2,1.28E-06,0.002015652,1,0.978354978,0.316147309,0.150528169,0.034428795,0.00312989,0.031298905,1.28E-06,1.30E-06,3,22,342,4,5,5,20,113,380,29.74,3,15,209,32.71,17.7,133.5,0.7,113,0,0
0,2,2,0,0,0.000802656,0,1,0,0.00434707,0.00312989,0,0.00312989,0,0,1,2,5,0,1,1,16,108,240,45,1,6.25,186,29.11,21.45,66,0.55,108,22.67,9
1,98,65,33,0.000650065,0.002839661,27.81818182,0.592280702,0.080347088,0.17629074,0.153364632,0.051643192,0.10172144,0.000650065,0.000437269,224,42,279,307,308,308,17,157,272,57.72,1,5.88,194,30.36,30.08,57.5,0.42,157,0.5,0
0,18,1,17,0.000176863,0.000527017,12.47058824,0.169934641,0.022800483,0.001564945,0.028169014,0.026604069,0.001564945,0.000176863,0.000182781,11,12,1,314,315,315,13,25,156,16.03,6,46.15,235,36.78,27.07,65.5,0.84,25,0,0
1,95,63,32,0.000352825,0.002616576,28.71875,0.615327656,0.082717096,0.17328151,0.148669797,0.050078247,0.098591549,0.000352825,0.000187623,220,42,279,307,308,308,68,627,4556,13.76,1,1.47,325,50.86,14.61,1964.5,0.86,627,163.56,3
0,2,2,0,0,0.000760259,0,1,0.111111111,0.005121639,0.00312989,0,0.00312989,0,0,1,2,6,0,1,1,35,692,1190,58.15,1,2.86,189,29.58,7.61,249,0.42,692,0,0
0,10,7,3,2.45E-06,0.002947872,8,0.857142857,0.247631935,0.146989819,0.015649452,0.004694836,0.010954617,2.45E-06,2.45E-06,2,9,341,69,70,70,6,3,30,10,3,50,136,21.28,50.18,13.5,0.9,3,0,0
0,1,1,0,0,0.000535241,0,0,0,0.089781446,0.001564945,0,0.001564945,0,0,1,1,283,0,1,1,24,135,552,24.46,1,4.17,295,46.17,18.24,208.5,0.76,135,0,0
0,22,14,8,0.001052086,0.005267147,3.875,0.339181287,0.039819005,0.148220307,0.034428795,0.012519562,0.021909233,0.001052086,0.001050247,11,12,314,29,30,30,3,0,6,0,3,100,84,13.15,84.85,3,1,0,2,33
0,13,13,0,0,0.001057407,0,0.012820513,0.032614555,0.154989207,0.020344288,0,0.020344288,0,0,12,9,342,0,1,1,25,149,600,24.83,2,8,260,40.69,22.36,225.5,0.75,149,0,0
0,11,3,8,5.72E-06,0.000578461,14,0.666666667,0.03621684,0.004694836,0.017214397,0.012519562,0.004694836,5.72E-06,5.05E-06,7,10,3,310,311,311,4,2,12,16.67,2,50,21,3.29,75,5,0.83,2,0,0
0,16,8,8,8.97E-06,0.001044069,17.75,0.757575758,0.094538729,0.014837999,0.025039124,0.012519562,0.012519562,8.97E-06,7.64E-06,4,15,16,323,324,324,15,36,210,17.14,6,40,273,42.72,24.29,87,0.83,36,0,0
