bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
1,1,1,0,0,0.0002666,0,0,0,0.096501763,0.00087184,0,0.00087184,0,0,1,1,558,0,1,1,1,0,0,-1,1,100,2,0.17,100,0,-1,0,0,-1
0,32,15,17,0.000895246,0.000711834,8.529411765,0.623333333,0.036967353,0.013451239,0.027898867,0.014821273,0.013077594,0.000895246,0.000895573,51,14,18,420,421,421,19,288,342,84.21,1,5.26,54,4.71,13.85,27,0.16,288,0.12,0
0,5,1,4,2.28E-06,0.000298879,0,0.2,0.007407407,0.001162453,0.004359198,0.003487358,0.00087184,2.28E-06,2.28E-06,4,3,2,4,5,5,171,2495,29070,8.58,1,0.58,533,46.47,6.86,13287.5,0.91,2495,4735.11,16
1,1,1,0,0,0.000286725,0,0,0,0.111680476,0.00087184,0,0.00087184,0,0,1,1,633,0,1,1,20,58,380,15.26,3,15,371,32.35,20.73,161,0.85,58,3.2,0
0,10,5,5,0.000825927,0.000451904,27.4,0.416666667,0.020652745,0.006277245,0.008718396,0.004359198,0.004359198,0.000825927,0.000809127,4,8,12,412,413,413,1,0,0,-1,1,100,10,0.87,100,0,-1,0,0,-1
0,2,2,0,0,0.000354388,0,1,1,0.088603413,0.001743679,0,0.001743679,0,0,1,2,564,0,1,1,16,122,240,50.83,1,6.25,270,23.54,20.03,59,0.49,122,9.12,3
0,4,4,0,0,0.000399349,0,1,0.833333333,0.003923278,0.003487358,0,0.003487358,0,0,1,4,9,0,1,1,1,0,0,-1,1,100,2,0.17,100,0,-1,0,0,-1
0,17,0,17,0,0.000262024,22.52941176,0.433823529,0.013213992,0,0.014821273,0.014821273,0,0,0,5,17,0,411,412,412,21,77,420,18.33,5,23.81,380,33.13,18.94,171.5,0.82,77,0,0
0,97,39,58,4.70E-05,0.000835236,18.94827586,0.487871674,0.258933279,0.03461716,0.084568439,0.050566696,0.034001744,4.70E-05,4.70E-05,133,44,45,60,61,61,87,2605,7482,34.82,1,1.15,373,32.52,6.41,2438.5,0.65,2605,6.63,0
0,19,19,0,0,0.000475255,0,0.795321637,0.801612763,0.025678582,0.016564952,0,0.016564952,0,0,4,19,47,0,1,1,4,4,12,33.33,1,25,121,10.55,76.58,4,0.67,4,0.5,4
0,61,26,35,9.09E-06,0.000797716,26.2,0.888888889,0.542560651,0.024040513,0.053182214,0.030514385,0.022667829,9.09E-06,8.78E-06,14,46,36,449,450,450,16,72,240,30,2,12.5,236,20.58,37.52,84,0.7,72,55,22
0,9,2,7,1.34E-05,0.000284052,17.71428571,0.333333333,0.024052493,0.001743679,0.007846556,0.006102877,0.001743679,1.34E-05,1.26E-05,5,9,2,415,416,416,17,99,272,36.4,1,5.88,291,25.37,16.51,86.5,0.64,99,14,5
0,27,0,27,0,0.000262024,18.40740741,0.287749288,0.011353177,0,0.023539669,0.023539669,0,0,0,17,21,0,416,417,417,4,1,12,8.33,3,75,60,5.23,86.96,5.5,0.92,1,0,0
0,26,9,17,0.000111098,0.000421481,6.470588235,0.536796537,0.15221865,0.009341138,0.022667829,0.014821273,0.007846556,0.000111098,0.000110995,15,14,15,456,457,457,45,1024,1980,51.72,1,2.22,78,6.8,3.75,478,0.48,1024,16.54,0
0,21,17,4,1.68E-06,0.000763358,6.25,0.694736842,0.253642681,0.014867159,0.018308631,0.003487358,0.014821273,1.68E-06,1.51E-06,14,14,18,420,421,421,2,0,2,0,2,100,39,3.4,100,1,1,0,0,0
0,46,1,45,0.000123034,0.00027345,29.82222222,0.62020202,0.065428397,0.00531407,0.040104621,0.039232781,0.00087184,0.000123034,0.000128535,8,35,16,426,427,427,7,2,42,4.76,5,71.43,200,17.44,41.49,20,0.95,2,5,11
0,35,18,17,2.84E-05,0.001462579,16,0.98245614,0.714867617,0.117160376,0.030514385,0.014821273,0.015693112,2.84E-05,2.84E-05,3,33,650,17,18,18,25,295,600,49.17,1,4,253,22.06,25.38,152.5,0.51,295,1.76,0
0,2,1,1,0,0.000317724,0,1,0,0.00087184,0.001743679,0.00087184,0.00087184,0,0,1,2,1,1,2,2,1,0,0,-1,1,100,39,3.4,100,0,-1,0,0,-1
0,35,0,35,0,0.000262024,32.54285714,0.821848739,0.366370623,0,0.030514385,0.030514385,0,0,0,6,32,0,414,415,415,71,1515,4970,30.48,1,1.41,78,6.8,2.97,1727.5,0.7,1515,55.53,1
0,23,23,0,0,0.00052067,0,0.758893281,0.554700333,0.027125262,0.02005231,0,0.02005231,0,0,7,21,47,0,1,1,1,0,0,-1,1,100,10,0.87,100,0,-1,0,0,-1
0,16,7,9,0.000892935,0.001377418,5.888888889,0.580952381,0.02295082,0.131177186,0.013949433,0.007846556,0.006102877,0.000892935,0.000902953,6,13,557,410,411,411,8,5,56,8.93,4,50,60,5.23,56.07,25.5,0.91,5,6,10
0,36,16,20,0.001038533,0.000728581,19.75,0.829710145,0.050261124,0.132267657,0.031386225,0.017436792,0.013949433,0.001038533,0.001038131,26,23,557,410,411,411,1,0,0,-1,1,100,50,4.36,100,0,-1,0,0,-1
0,1,1,0,0,0.000286725,0,0,0,0.111680476,0.00087184,0,0.00087184,0,0,1,1,633,0,1,1,16,62,240,25.83,2,12.5,256,22.32,50.1,89,0.74,62,16.5,6
0,1,1,0,0,0.000286725,0,0,0,0.111680476,0.00087184,0,0.00087184,0,0,1,1,633,0,1,1,106,410,11130,3.68,1,0.94,494,43.07,15,5360,0.96,410,348.08,3
1,14,6,8,1.01E-05,0.000581626,5.875,0.916666667,0.146341463,0.107653339,0.012205754,0.006974717,0.005231037,1.01E-05,1.68E-05,2,11,563,13,14,14,5,1,20,5,4,80,45,3.92,38.14,9.5,0.95,1,0,0
0,23,23,0,0,0.000518131,0,0.758893281,0.573506345,0.027125262,0.02005231,0,0.02005231,0,0,7,21,47,0,1,1,1,0,0,-1,1,100,26,2.27,100,0,-1,0,0,-1
0,6,2,4,4.93E-07,0.000296301,12.5,0.533333333,0.016341592,0.001743679,0.005231037,0.003487358,0.001743679,4.93E-07,3.02E-07,6,6,2,411,412,412,8,24,56,42.86,1,12.5,76,6.63,27.74,16,0.57,24,0,0
0,7,0,7,0,0.000262024,7,0,0.017657838,0,0.006102877,0.006102877,0,0,0,7,7,0,412,413,413,14,41,182,22.53,2,14.29,256,22.32,55.65,70.5,0.77,41,12,6
0,13,13,0,0,0.001394712,0,0.423076923,0.043314501,0.108714241,0.011333915,0,0.011333915,0,0,7,10,558,0,1,1,4,5,12,41.67,1,25,38,3.31,63.33,3.5,0.58,5,3,25
0,1,0,1,0,0.000262024,0,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,1,2,2,2,0,2,0,2,100,112,9.76,80.58,1,1,0,0,0
0,8,0,8,0,0.000262024,21.625,0.642857143,0.037339837,0,0.006974717,0.006974717,0,0,0,2,8,0,427,428,428,44,542,1892,28.65,1,2.27,287,25.02,17.33,675,0.71,542,116.44,6
0,1,0,1,0,0.000262024,0,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,1,2,2,34,752,1122,67.02,1,2.94,198,17.26,14.17,185,0.33,752,0.48,0
0,18,17,1,0,0.000459577,57,0.992647059,0.99368747,0.024184591,0.015693112,0.00087184,0.014821273,0,0,2,18,45,60,61,61,8,30,56,53.57,3,37.5,53,4.62,50,13,0.46,30,0,0
0,58,26,32,1.17E-06,0.000795945,27.84375,0.973109244,0.712219376,0.024040513,0.050566696,0.027898867,0.022667829,1.17E-06,7.61E-07,12,46,36,449,450,450,6,12,30,40,1,16.67,168,14.65,47.73,9,0.6,12,0,0
0,2,1,1,7.61E-07,0.000484824,0,0,0,0.00087184,0.001743679,0.00087184,0.00087184,7.61E-07,7.61E-07,2,1,1,1,2,2,5,0,20,0,5,100,69,6.02,63.3,10,1,0,0,0
0,32,15,17,0.000895246,0.000711834,8.529411765,0.623333333,0.036967353,0.013451239,0.027898867,0.014821273,0.013077594,0.000895246,0.000895573,51,14,18,420,421,421,44,955,1892,50.48,1,2.27,209,18.22,9.05,468.5,0.5,955,39.15,2
0,22,5,17,1.27E-05,0.000304002,25.82352941,0.573529412,0.009642018,0.004483746,0.019180471,0.014821273,0.004359198,1.27E-05,8.98E-06,9,20,6,435,436,436,99,2688,9702,27.71,1,1.01,376,32.78,6.31,3507,0.72,2688,723.4,7
0,21,21,0,0,0.000486538,0,0.761904762,0.740461742,0.026382105,0.018308631,0,0.018308631,0,0,6,20,47,0,1,1,1,0,0,-1,1,100,4,0.35,100,0,-1,0,0,-1
0,4,1,3,7.61E-07,0.000298879,2.666666667,0.333333333,0.033333333,0.00087184,0.003487358,0.002615519,0.00087184,7.61E-07,7.61E-07,2,4,1,435,436,436,27,106,702,15.1,6,22.22,77,6.71,19.25,298,0.85,106,0,0
0,22,20,2,4.17E-06,0.001518816,1.5,0.147619048,0.032117825,0.017654752,0.019180471,0.001743679,0.017436792,4.17E-06,4.17E-06,17,8,27,3,4,4,12,87,132,65.91,1,8.33,159,13.86,44.29,22.5,0.34,87,0.25,0
0,114,76,38,0.000245537,0.001581576,30.23684211,0.576529338,0.069544357,0.134839162,0.099389712,0.033129904,0.066259808,0.000245537,0.000156651,297,48,557,410,411,411,9,21,72,29.17,1,11.11,236,20.58,39.53,25.5,0.71,21,8,11
0,66,39,27,4.17E-06,0.000821603,35.62962963,0.793868922,0.413223684,0.03461716,0.057541412,0.023539669,0.034001744,4.17E-06,4.17E-06,34,44,45,60,61,61,44,898,1892,47.46,1,2.27,282,24.59,8.06,497,0.53,898,19.68,1
0,15,0,15,0,0.000262024,20.66666667,0.561904762,0.028925858,0,0.013077594,0.013077594,0,0,0,5,14,0,424,425,425,1,0,0,-1,1,100,35,3.05,100,0,-1,0,0,-1
0,8,8,0,0,0.000822163,0,0.214285714,0.086956522,0.006974717,0.006974717,0,0.006974717,0,0,4,4,8,0,1,1,3,2,6,33.33,1,33.33,113,9.85,78.47,2,0.67,2,0,0
0,1,0,1,0,0.000262024,0,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,1,2,2,103,1067,10506,10.16,1,0.97,542,47.25,13.59,4719.5,0.9,1067,145.4,1
0,16,0,16,0,0.000262024,20,0.575,0.025247064,0,0.013949433,0.013949433,0,0,0,6,15,0,411,412,412,35,814,1190,68.4,3,8.57,238,20.75,7.67,188,0.32,814,0,0
0,57,35,22,0.001095688,0.000792566,15.54545455,0.220965309,0.016959227,0.033038132,0.049694856,0.019180471,0.030514385,0.001095688,0.001066814,47,23,60,426,427,427,23,142,506,28.06,1,4.35,352,30.69,19.08,182,0.72,142,68.08,13
1,71,60,11,0.003521655,0.003093942,8.454545455,0.186507937,0.018017068,0.156720816,0.06190061,0.009590235,0.052310375,0.003521655,0.003729029,43,29,632,82,83,83,23,309,506,61.07,2,8.7,80,6.97,5.94,98.5,0.39,309,0,0
0,44,33,11,0.000287928,0.001435841,8.454545455,0.234146341,0.014896825,0.140659053,0.038360942,0.009590235,0.028770706,0.000287928,0.000355125,36,19,557,410,411,411,9,26,72,36.11,1,11.11,52,4.53,44.07,23,0.64,26,1,1
0,19,19,0,0,0.000475255,0,0.795321637,0.801612763,0.025678582,0.016564952,0,0.016564952,0,0,4,19,47,0,1,1,20,45,380,11.84,0,50,331,28.86,21.94,167.5,0.88,45,11,2
0,2,2,0,0,0.000355264,0,1,1,0.086314614,0.001743679,0,0.001743679,0,0,1,2,558,0,1,1,12,54,132,40.91,1,8.33,137,11.94,38.06,39,0.59,54,0,0
0,23,23,0,0,0.001366312,0,0.992094862,0.577840969,0.121512739,0.02005231,0,0.02005231,0,0,2,23,558,0,1,1,47,721,2162,33.35,1,2.13,291,25.37,18.1,720.5,0.67,721,61.17,2
0,4,2,2,0.000219205,0.000282432,15.5,0.166666667,0.061290323,0.106343404,0.003487358,0.001743679,0.001743679,0.000219205,0.000126126,3,4,560,84,85,85,21,201,420,47.86,1,4.76,317,27.64,31.7,109.5,0.52,201,19.23,4
1,40,24,16,0.003627687,0.003188349,9.875,0.331092437,0.013203709,0.146051489,0.034873583,0.013949433,0.02092415,0.003627687,0.003694463,53,19,557,410,411,411,108,913,11556,7.9,6,14.81,477,41.59,18.19,5321.5,0.92,913,574.33,4
1,19,1,18,0.000310393,0.000424914,14.77777778,0.77124183,0.093216589,0.086197374,0.016564952,0.015693112,0.00087184,0.000310393,0.000310393,5,17,557,410,411,411,25,173,600,28.83,3,12,387,33.74,15.62,213.5,0.71,173,0,0
0,2,0,2,0,0.000262024,5.5,0,0.002747253,0,0.001743679,0.001743679,0,0,0,2,2,0,83,84,84,100,1094,9900,11.05,1,1,553,48.21,13.76,4403,0.89,1094,233.56,2
0,2,0,2,0,0.000262024,15.5,1,0.083067093,0,0.001743679,0.001743679,0,0,0,1,2,0,83,84,84,25,230,600,38.33,2,8,126,10.99,18.78,185,0.62,230,61.25,10
0,26,15,11,7.05E-07,0.000693805,9.909090909,0.771929825,0.301965285,0.013451239,0.022667829,0.009590235,0.013077594,7.05E-07,7.05E-07,18,14,18,420,421,421,95,1652,8930,18.5,1,1.05,428,37.31,7.94,3639,0.82,1652,944.4,10
0,2,0,2,0,0.000262024,6,0,0,0,0.001743679,0.001743679,0,0,0,2,1,0,15,16,16,1,0,0,-1,1,100,23,2.01,100,0,-1,0,0,-1
0,26,21,5,0.01047309,0.003850255,10.6,0.497835498,0.042406477,0.151025884,0.022667829,0.004359198,0.018308631,0.01047309,0.010441889,17,16,557,410,411,411,10,46,90,51.11,1,10,105,9.15,39.47,22,0.49,46,4.17,4
0,3,1,2,0,0.000455844,1.5,1,0,0.00087184,0.002615519,0.001743679,0.00087184,0,0,1,3,1,3,4,4,43,1010,1806,55.92,1,2.33,251,21.88,7.19,398,0.44,1010,0,0
0,2,2,0,0,0.000287601,0,0,0.018867925,0.002324906,0.001743679,0,0.001743679,0,0,2,2,4,0,1,1,26,235,650,36.15,1,3.85,80,6.97,15.15,207.5,0.64,235,7.32,1
0,1,1,0,0,0.000286725,0,0,0,0.111680476,0.00087184,0,0.00087184,0,0,1,1,633,0,1,1,37,52,1332,3.9,7,18.92,317,27.64,31.64,640,0.96,52,0,0
0,2,2,0,0,0.000406804,0,0,0.058823529,0.114386552,0.001743679,0,0.001743679,0,0,2,2,633,0,1,1,6,14,30,46.67,1,16.67,49,4.27,50,8,0.53,14,0,0
0,3,0,3,0,0.000262024,10.66666667,0.666666667,0.076056338,0,0.002615519,0.002615519,0,0,0,2,2,0,83,84,84,101,1080,10100,10.69,1,0.99,542,47.25,13.61,4510,0.89,1080,95.9,0
0,2,1,1,3.80E-07,0.000336291,0,0,0.5,0.00087184,0.001743679,0.00087184,0.00087184,3.80E-07,3.80E-07,2,2,1,1,2,2,17,91,272,33.46,1,5.88,367,32,24.02,90.5,0.67,91,1.13,0
1,56,25,31,1.13E-05,0.000928515,23.58064516,0.928698752,0.187478646,0.139572606,0.048823017,0.027027027,0.02179599,1.13E-05,1.16E-05,41,44,632,82,83,83,17,81,272,29.78,3,17.65,72,6.28,22.29,95.5,0.7,81,12,4
0,4,2,2,0.000219205,0.000282432,15.5,0.166666667,0.061290323,0.106343404,0.003487358,0.001743679,0.001743679,0.000219205,0.000126126,3,4,560,84,85,85,10,10,90,11.11,5,50,293,25.54,24.68,40,0.89,10,0,0
0,30,0,30,0,0.000262024,16.56666667,0.390804598,0.012536213,0,0.026155187,0.026155187,0,0,0,24,20,0,411,412,412,4,2,12,16.67,2,50,68,5.93,94.44,5,0.83,2,2,16
0,18,0,18,0,0.000262024,18.27777778,0.169934641,0.010994222,0,0.015693112,0.015693112,0,0,0,10,17,0,427,428,428,24,97,552,17.57,1,4.17,341,29.73,35.05,227.5,0.82,97,30.12,5
0,21,18,3,0.001129115,0.000764872,8.666666667,0.676190476,0.020054803,0.132526878,0.018308631,0.002615519,0.015693112,0.001129115,0.001185982,8,19,557,410,411,411,5,16,20,80,1,20,51,4.45,45.13,2,0.2,16,0,0
0,1,0,1,0,0.000262024,4,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,6,7,7,8,9,56,16.07,3,37.5,29,2.53,48.33,23.5,0.84,9,0,0
0,5,2,3,0,0.000397405,7.666666667,1,0.033557047,0.002724499,0.004359198,0.002615519,0.001743679,0,0,1,5,5,413,414,414,10,26,90,28.89,2,20,52,4.53,44.07,32,0.71,26,5,5
0,3,0,3,0,0.000262024,5.333333333,0.333333333,0.025,0,0.002615519,0.002615519,0,0,0,2,3,0,427,428,428,37,846,1332,63.51,4,10.81,243,21.19,7.59,243,0.36,846,35,2
0,58,26,32,1.17E-06,0.000795945,27.84375,0.973109244,0.712219376,0.024040513,0.050566696,0.027898867,0.022667829,1.17E-06,7.61E-07,12,46,36,449,450,450,1,0,0,-1,1,100,16,1.39,100,0,-1,0,0,-1
0,25,1,24,6.36E-05,0.000404497,9.833333333,0.34057971,0.011993398,0.001162453,0.02179599,0.02092415,0.00087184,6.36E-05,6.13E-05,22,13,2,413,414,414,5,2,20,10,3,60,120,10.46,59.7,9,0.9,2,4,20
0,1,0,1,0,0.000262024,0,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,1,2,2,8,33,56,58.93,1,12.5,178,15.52,35.25,11.5,0.41,33,1.13,2
0,1,0,1,0,0.000262024,0,0,0,0,0.00087184,0.00087184,0,0,0,1,1,0,1,2,2,2,0,2,0,2,100,7,0.61,100,1,1,0,0,0
0,18,17,1,1.46E-07,0.000459577,0,0.960784314,0.769961646,0.024597501,0.015693112,0.00087184,0.014821273,1.46E-07,1.46E-07,3,18,46,1,2,2,19,63,342,18.42,1,5.26,268,23.37,35.54,139.5,0.82,63,2,0
0,25,25,0,0,0.000590794,0,0.726666667,0.436203688,0.027911502,0.02179599,0,0.02179599,0,0,8,22,47,0,1,1,3,4,6,66.67,1,33.33,24,2.09,57.14,1,0.33,4,0,0
0,93,92,1,0.000169509,0.004886332,0,0.312529219,0.025455718,0.141450314,0.081081081,0.00087184,0.080209241,0.000169509,0.000168231,123,36,559,1,2,2,1,0,0,-1,1,100,4,0.35,100,0,-1,0,0,-1
0,26,0,26,0,0.000262024,24.11538462,0.316923077,0.008507575,0,0.022667829,0.022667829,0,0,0,13,23,0,427,428,428,3,1,6,16.67,2,66.67,25,2.18,65.79,2.5,0.83,1,2,33
0,14,9,5,0.004958532,0.000979992,4.2,0.560606061,0.012441608,0.108108457,0.012205754,0.004359198,0.007846556,0.004958532,0.005587479,10,10,557,410,411,411,11,12,110,10.91,5,45.45,358,31.21,26.9,49,0.89,12,0,0
0,35,18,17,2.84E-05,0.001462579,16,0.98245614,0.714867617,0.117160376,0.030514385,0.014821273,0.015693112,2.84E-05,2.84E-05,3,33,650,17,18,18,24,117,552,21.2,4,16.67,278,24.24,23.4,217.5,0.79,117,31,5
1,152,115,37,0.003038276,0.004544613,29.94594595,0.345238095,0.032805162,0.143799765,0.132519616,0.032258065,0.100261552,0.003038276,0.003163163,308,48,557,410,411,411,4,0,12,0,4,100,92,8.02,36.95,6,1,0,0,0
0,17,3,14,6.68E-05,0.000351141,16.57142857,0.582417582,0.016469997,0.002789887,0.014821273,0.012205754,0.002615519,6.68E-05,6.12E-05,4,12,4,441,442,442,34,727,1122,64.8,1,2.94,190,16.56,14.27,197.5,0.35,727,30.31,2
0,97,77,20,0.0001758,0.001614624,23.15,0.565569488,0.065782078,0.134906413,0.084568439,0.017436792,0.067131648,0.0001758,9.29E-05,157,36,557,410,411,411,9,6,72,8.33,3,33.33,97,8.46,26.8,33,0.92,6,0,0
0,9,0,9,0,0.000262024,3.555555556,0.25,0.028625059,0,0.007846556,0.007846556,0,0,0,7,8,0,434,435,435,34,813,1122,72.46,3,8.82,238,20.75,7.68,154.5,0.28,813,0,0
1,110,90,20,0.002451421,0.002332132,19.4,0.19398439,0.020046304,0.16274811,0.095902354,0.017436792,0.078465562,0.002451421,0.002054946,154,28,557,410,411,411,40,909,1560,58.27,1,2.5,304,26.5,16.66,325.5,0.42,909,18.79,1
0,42,0,42,0,0.000262024,31.69047619,0.714285714,0.042969957,0,0.036617262,0.036617262,0,0,0,16,35,0,411,412,412,6,9,30,30,1,16.67,176,15.34,50,10.5,0.7,9,0.5,1
0,10,3,7,2.49E-06,0.000404975,4.142857143,0.678571429,0.234285714,0.002615519,0.008718396,0.006102877,0.002615519,2.49E-06,2.49E-06,4,5,3,19,20,20,1,0,0,-1,1,100,23,2.01,100,0,-1,0,0,-1
0,8,1,7,0.000123057,0.000346948,4.714285714,0.047619048,0.032168148,0.001162453,0.006974717,0.006102877,0.00087184,0.000123057,0.000121863,6,6,2,416,417,417,9,15,72,20.83,1,11.11,48,4.18,44.44,28.5,0.79,15,0,0
0,21,8,13,9.97E-06,0.000427369,11.07692308,0.544117647,0.029522683,0.008266331,0.018308631,0.011333915,0.006974717,9.97E-06,9.54E-06,8,15,16,426,427,427,38,838,1406,59.6,1,2.63,304,26.5,17.32,284,0.4,838,19.6,1
