bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
1,8,7,1,0.000109368,0.000533303,237,0.642857143,0.004889976,0.159670824,0.004291845,0.000536481,0.003755365,0.000109368,0.000111621,4,7,1356,616,617,617,13,43,156,27.56,1,7.69,1226,65.77,39.63,56.5,0.72,43,15.17,9
0,1157,504,653,3.53E-06,0.000477764,480.6171516,0.931199204,0.489274645,0.29283949,0.620708155,0.350321888,0.270386266,3.53E-06,3.42E-06,10760,903,697,1372,1373,1373,72,1815,5112,35.5,1,1.39,1095,58.74,3.78,1648.5,0.64,1815,429.5,8
0,9,2,7,1.04E-05,0.000188543,60,0.333333333,0.006794125,0.001287554,0.004828326,0.003755365,0.001072961,1.04E-05,1.04E-05,4,6,6,622,623,623,4,3,12,25,1,25,464,24.89,93.93,4.5,0.75,3,0,0
0,1159,504,655,3.82E-06,0.000477766,479.2167939,0.92874719,0.447970171,0.29283949,0.621781116,0.35139485,0.270386266,3.82E-06,3.72E-06,10774,903,697,1372,1373,1373,1,0,0,-1,1,100,2,0.11,100,0,-1,0,0,-1
0,53,1,52,1.54E-05,0.000207115,32.26923077,0.499245852,0.00490769,0.201397785,0.028433476,0.027896996,0.000536481,1.54E-05,1.40E-05,39,44,1356,616,617,617,1,0,0,-1,1,100,2,0.11,100,0,-1,0,0,-1
0,7,0,7,0,0.000169322,3,0.238095238,0.007398459,0,0.003755365,0.003755365,0,0,0,6,6,0,618,619,619,15,21,210,10,1,6.67,909,48.77,77.03,94.5,0.9,21,58,27
0,40,32,8,0.001396493,0.000325639,28.375,0.701754386,0.032426911,0.285512692,0.021459227,0.004291845,0.017167382,0.001396493,0.001403471,18,37,1356,616,617,617,699,337478,487902,69.17,1,0.14,1405,75.38,0.3,75212,0.31,337478,2.07,0
0,538,515,23,3.62E-07,0.000626905,205.4782609,0.99352902,0.652145825,0.296504148,0.288626609,0.012339056,0.276287554,3.62E-07,2.84E-07,86,529,697,1372,1373,1373,701,337564,490700,68.79,1,0.14,1405,75.38,0.3,76568,0.31,337564,50,0
0,1,1,0,0,0.000169943,0,0,0,0.164594167,0.000536481,0,0.000536481,0,0,1,1,698,0,1,1,3,2,6,33.33,2,66.67,93,4.99,48.69,2,0.67,2,0,0
0,122,62,60,0.001569247,0.000596954,39.51666667,0.848825332,0.020201697,0.282892559,0.065450644,0.032188841,0.033261803,0.001569247,0.001484011,363,70,1356,616,617,617,5,4,20,20,3,60,493,26.45,78.63,8,0.8,4,4,20
0,1207,505,702,0.000661516,0.000485776,468.3646724,0.872864064,0.20910111,0.293168893,0.647532189,0.376609442,0.270922747,0.000661516,0.000762981,11112,903,697,1372,1373,1373,7,7,42,16.67,3,42.86,951,51.02,36.52,17.5,0.83,7,11,26
0,6,1,5,2.88E-07,0.000195705,18.6,0.4,0.000838565,0.001219274,0.003218884,0.002682403,0.000536481,2.88E-07,2.88E-07,4,5,5,618,619,619,20,155,380,40.79,1,5,1198,64.27,27.39,112.5,0.59,155,3.41,0
0,1,0,1,0,0.000169322,0,0,0,0,0.000536481,0.000536481,0,0,0,1,1,0,1,2,2,4,8,12,66.67,1,25,8,0.43,33.33,2,0.33,8,0,0
0,5,5,0,0,0.000317676,0,0.3,0.993442623,0.193062698,0.002682403,0,0.002682403,0,0,3,3,1357,0,1,1,67,2600,4422,58.8,1,1.49,1287,69.05,9.16,911,0.41,2600,116.9,2
0,62,38,24,2.53E-05,0.000893609,16.45833333,0.604897959,0.005333636,0.274699625,0.033261803,0.012875536,0.020386266,2.53E-05,2.68E-05,112,43,1356,616,617,617,5,3,20,15,2,40,123,6.6,70.29,8.5,0.85,3,4,20
0,1159,504,655,0.000100789,0.000477766,479.248855,0.928563254,0.45640953,0.29283949,0.621781116,0.35139485,0.270386266,0.000100789,0.000101717,10773,903,697,1372,1373,1373,3,0,6,0,3,100,19,1.02,70.37,3,1,0,0,0
1,11,2,9,7.87E-07,0.000207978,30.11111111,0.555555556,0.009657923,0.114893154,0.005901288,0.004828326,0.001072961,7.87E-07,8.64E-07,5,7,700,623,624,624,8,39,56,69.64,1,12.5,618,33.15,82.95,8.5,0.3,39,0,0
1,3,3,0,0,0.000334345,0,0,0.038655462,0.180967544,0.001609442,0,0.001609442,0,0,3,3,1357,0,1,1,525,244874,275100,89.01,1,0.19,1388,74.46,0.37,15113,0.11,244874,103.06,0
0,22,15,7,1.03E-06,0.000922225,5.428571429,0.694736842,0.004915087,0.282730396,0.011802575,0.003755365,0.00804721,1.03E-06,2.05E-06,12,21,1356,616,617,617,700,336778,489300,68.83,1,0.14,1423,76.34,0.31,76261,0.31,336778,1216.81,0
1,19,19,0,0,0.000931722,0,0.777777778,0.014851366,0.260111065,0.010193133,0,0.010193133,0,0,5,19,1357,0,1,1,36,536,1260,42.54,1,2.78,1261,67.65,12.89,362,0.57,536,53.93,4
1,39,30,9,9.00E-06,0.000359519,25.11111111,0.750750751,0.015197728,0.277481393,0.020922747,0.004828326,0.016094421,9.00E-06,9.81E-06,19,38,1356,616,617,617,710,340200,503390,67.58,1,0.14,1407,75.48,0.3,81595,0.32,340200,214.91,0
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,2,0,2,0,2,100,913,48.98,53.42,1,1,0,0,0
0,531,507,24,2.01E-05,0.000514884,115.2083333,0.989607098,0.659477498,0.293829928,0.284871245,0.012875536,0.271995708,2.01E-05,2.01E-05,87,529,697,1372,1373,1373,118,3265,13806,23.65,1,0.85,1412,75.75,6.54,5270.5,0.76,3265,1439.34,10
0,526,505,21,3.62E-07,0.000478386,160.3333333,0.993278473,0.664319419,0.293168893,0.282188841,0.011266094,0.270922747,3.62E-07,2.84E-07,86,526,697,1372,1373,1373,709,339499,501972,67.63,1,0.14,1407,75.48,0.3,81236.5,0.32,339499,117.92,0
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,698,336776,486506,69.22,2,0.29,1405,75.38,0.3,74865,0.31,336776,682.09,0
0,1,1,0,0,0.000169974,0,0,0,0.165114047,0.000536481,0,0.000536481,0,0,1,1,698,0,1,1,699,337478,487902,69.17,1,0.14,1405,75.38,0.3,75212,0.31,337478,2.07,0
0,1190,504,686,2.70E-05,0.000477794,479.1559767,0.913403127,0.448531575,0.29283949,0.638412017,0.368025751,0.270386266,2.70E-05,2.19E-05,11078,903,697,1372,1373,1373,6,10,30,33.33,1,16.67,828,44.42,51.4,10,0.67,10,2,6
0,4,1,3,5.76E-07,0.000559673,1,0.333333333,0,0.000715308,0.002145923,0.001609442,0.000536481,5.76E-07,5.76E-07,2,3,2,3,4,4,7,7,42,16.67,1,14.29,467,25.05,76.81,17.5,0.83,7,4,9
0,1,1,0,0,0.000452728,0,0,0,0.136276778,0.000536481,0,0.000536481,0,0,1,1,1374,0,1,1,669,314112,446892,70.29,1,0.15,1192,63.95,0.27,66390,0.3,314112,169.12,0
0,669,0,669,0,0.000169322,491.7115097,0.910027479,0.731214054,0,0.358905579,0.358905579,0,0,0,258,529,0,1373,1374,1374,1,0,0,-1,1,100,711,38.14,100,0,-1,0,0,-1
0,2,0,2,0,0.000169322,0,0,0.000652829,0,0.001072961,0.001072961,0,0,0,2,2,0,2,3,3,710,339435,503390,67.43,2,0.28,1491,79.99,0.32,81977.5,0.33,339435,830.75,0
0,7,2,5,7.87E-05,0.000284404,3.8,0.466666667,0.000444965,0.001430615,0.003755365,0.002682403,0.001072961,7.87E-05,9.12E-05,4,5,4,621,622,622,1,0,0,-1,1,100,4,0.21,100,0,-1,0,0,-1
1,36,30,6,8.63E-05,0.00031231,33.5,0.662184874,0.015172083,0.277715752,0.019313305,0.003218884,0.016094421,8.63E-05,8.77E-05,19,35,1356,616,617,617,530,248267,280370,88.55,1,0.19,1475,79.13,0.39,16051.5,0.11,248267,18.59,0
0,1160,504,656,0.000167003,0.000477767,478.4878049,0.925922152,0.468734628,0.29283949,0.622317597,0.35193133,0.270386266,0.000167003,0.00016692,10774,903,697,1372,1373,1373,7,12,42,28.57,1,14.29,22,1.18,45.83,15,0.71,12,6.33,15
0,1191,504,687,2.90E-05,0.000477795,478.5414847,0.911091302,0.404714487,0.29283949,0.638948498,0.368562232,0.270386266,2.90E-05,2.39E-05,11084,903,697,1372,1373,1373,8,6,56,10.71,2,25,482,25.86,91.12,25,0.89,6,9,16
0,3,0,3,0,0.000169322,1.333333333,0.333333333,0.5,0,0.001609442,0.001609442,0,0,0,2,2,0,619,620,620,37,644,1332,48.35,2,5.41,1257,67.44,12.79,344,0.52,644,35.23,2
0,256,240,16,3.50E-05,0.000310976,73.0625,0.968349545,0.287784785,0.225651209,0.137339056,0.008583691,0.128755365,3.50E-05,3.50E-05,46,255,697,1372,1373,1373,1,0,0,-1,1,100,2,0.11,100,0,-1,0,0,-1
0,1,1,0,0,0.000183717,0,0,0,0.000536481,0.000536481,0,0.000536481,0,0,1,1,1,0,1,1,1,0,0,-1,1,100,6,0.32,100,0,-1,0,0,-1
0,535,510,25,0.000114383,0.00050413,119.16,0.979291476,0.274352627,0.294827088,0.287017167,0.013412017,0.27360515,0.000114383,0.000104339,99,529,697,1372,1373,1373,3,2,6,33.33,2,66.67,444,23.82,99.55,2,0.67,2,2,33
0,2,2,0,0,0.000216789,0,1,1,0.001072961,0.001072961,0,0.001072961,0,0,1,2,2,0,1,1,713,339690,507656,66.91,1,0.14,1502,80.58,0.32,83983,0.33,339690,519.76,0
0,4,4,0,0,0.000367169,0,0.5,0.127360386,0.208989939,0.002145923,0,0.002145923,0,0,2,3,1358,0,1,1,3,2,6,33.33,2,66.67,683,36.64,99.13,2,0.67,2,0,0
0,122,61,61,0.00011269,0.000574645,40.42622951,0.837702871,0.011423778,0.281922364,0.065450644,0.032725322,0.032725322,0.00011269,0.000107742,367,70,1356,616,617,617,4,1,12,8.33,3,75,23,1.23,88.46,5.5,0.92,1,2,16
0,1188,504,684,2.67E-05,0.000477792,480.4926901,0.915749686,0.49036253,0.29283949,0.637339056,0.36695279,0.270386266,2.67E-05,2.16E-05,11049,903,697,1372,1373,1373,2,2,2,100,1,50,2,0.11,50,0,0,2,0,0
0,1192,506,686,0.000236226,0.000508447,479.409621,0.910991478,0.363877034,0.293499038,0.639484979,0.368025751,0.271459227,0.000236226,0.000210915,11220,903,697,1372,1373,1373,5,3,20,15,2,40,13,0.7,52,8.5,0.85,3,0,0
0,44,32,12,0.000303415,0.000325639,18.83333333,0.644518272,0.013617947,0.285512692,0.02360515,0.006437768,0.017167382,0.000303415,0.000291142,38,41,1356,616,617,617,2,2,2,100,1,50,710,38.09,57.58,0,0,2,0,0
0,5,5,0,0,0.000414866,0,0.1,0.023839138,0.208989939,0.002682403,0,0.002682403,0,0,4,4,1358,0,1,1,1,0,0,-1,1,100,7,0.38,100,0,-1,0,0,-1
0,526,505,21,3.62E-07,0.000478386,160.3333333,0.993278473,0.664319419,0.293168893,0.282188841,0.011266094,0.270922747,3.62E-07,2.84E-07,86,526,697,1372,1373,1373,699,336831,487902,69.04,1,0.14,1411,75.7,0.31,75535.5,0.31,336831,94.54,0
0,1,1,0,0,0.000169942,0,0,0,0.164594167,0.000536481,0,0.000536481,0,0,1,1,698,0,1,1,14,20,182,10.99,2,14.29,1127,60.46,25.23,81,0.89,20,2,1
0,13,0,13,0,0.000169322,5.846153846,0.153846154,0.951983299,0,0.006974249,0.006974249,0,0,0,12,8,0,17,18,18,702,337494,492102,68.58,1,0.14,1413,75.8,0.31,77304,0.31,337494,715.5,0
0,1158,504,654,0.00017925,0.000477765,478.8715596,0.925738811,0.504614763,0.29283949,0.621244635,0.350858369,0.270386266,0.00017925,0.000177048,10760,903,697,1372,1373,1373,534,248976,284622,87.48,1,0.19,1478,79.29,0.39,17823,0.13,248976,359.62,0
1,675,666,9,0.009392098,0.005492458,3.111111111,0.83981976,0.145341505,0.367254785,0.362124464,0.004828326,0.357296137,0.009392098,0.009755804,652,529,1356,616,617,617,4,3,12,25,1,25,81,4.35,88.04,4.5,0.75,3,0,0
0,61,38,23,3.43E-05,0.000929587,16.39130435,0.620748299,0.005286708,0.278264133,0.032725322,0.012339056,0.020386266,3.43E-05,3.48E-05,109,43,1356,616,617,617,526,246386,276150,89.22,1,0.19,1387,74.41,0.37,14882,0.11,246386,170.23,0
0,108,58,50,3.25E-05,0.00037988,34.38,0.874074074,0.022407775,0.23237841,0.057939914,0.026824034,0.03111588,3.25E-05,3.17E-05,161,86,1356,616,617,617,4,4,12,33.33,2,50,43,2.31,48.86,4,0.67,4,0,0
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,87,1942,7482,25.96,1,1.15,1324,71.03,7.53,2770,0.74,1942,233.84,3
0,1,0,1,0,0.000169322,0,0,0,0,0.000536481,0.000536481,0,0,0,1,1,0,1,2,2,89,3994,7832,51,1,1.12,1324,71.03,8.13,1919,0.49,3994,17.37,0
0,1,0,1,0,0.000169322,0,0,0,0,0.000536481,0.000536481,0,0,0,1,1,0,1,2,2,1,0,0,-1,1,100,1,0.05,-1,0,-1,0,0,0
0,26,19,7,1.06E-06,0.00105716,5.428571429,0.757246377,0.005304841,0.284935399,0.013948498,0.003755365,0.010193133,1.06E-06,2.27E-06,15,25,1356,616,617,617,710,340201,503390,67.58,1,0.14,1407,75.48,0.3,81594.5,0.32,340201,46.46,0
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,699,336843,487902,69.04,1,0.14,1405,75.38,0.3,75529.5,0.31,336843,33.67,0
0,1191,504,687,2.88E-05,0.000477795,478.4570597,0.911111111,0.307279946,0.29283949,0.638948498,0.368562232,0.270386266,2.88E-05,2.38E-05,11128,903,697,1372,1373,1373,4,9,12,75,1,25,319,17.11,68.45,1.5,0.25,9,0,0
0,3,0,3,0,0.000169322,0,0,0.000859476,0,0.001609442,0.001609442,0,0,0,3,2,0,3,4,4,5,5,20,25,2,40,473,25.38,94.6,7.5,0.75,5,4,20
0,87,52,35,0.00070521,0.000628806,15.57142857,0.388795518,0.003693581,0.284688702,0.04667382,0.018776824,0.027896996,0.00070521,0.000691198,130,56,1356,616,617,617,2,0,2,0,2,100,913,48.98,53.42,1,1,0,0,0
0,1,1,0,0,0.000313268,0,0,0,0.000536481,0.000536481,0,0.000536481,0,0,1,1,1,0,1,1,711,340222,504810,67.4,1,0.14,1407,75.48,0.3,82294,0.33,340222,68.59,0
0,1,0,1,0,0.000169322,0,0,0,0,0.000536481,0.000536481,0,0,0,1,1,0,1,2,2,7,9,42,21.43,1,14.29,1012,54.29,30.86,16.5,0.79,9,0,0
0,1190,504,686,2.70E-05,0.000477794,479.1559767,0.913403127,0.448531575,0.29283949,0.638412017,0.368025751,0.270386266,2.70E-05,2.19E-05,11078,903,697,1372,1373,1373,4,0,12,0,4,100,911,48.87,92.3,6,1,0,0,0
0,34,28,6,7.40E-05,0.000293088,33.66666667,0.731060606,0.041637271,0.277247429,0.018240343,0.003218884,0.015021459,7.40E-05,7.73E-05,16,33,1356,616,617,617,710,340201,503390,67.58,1,0.14,1407,75.48,0.3,81594.5,0.32,340201,46.46,0
0,1156,504,652,5.24E-07,0.000477763,481.3558282,0.933681294,0.515813815,0.29283949,0.620171674,0.349785408,0.270386266,5.24E-07,4.15E-07,10758,903,697,1372,1373,1373,1,0,0,-1,1,100,56,3,100,0,-1,0,0,-1
0,121,61,60,1.20E-05,0.000574513,39.16666667,0.853932584,0.014390944,0.281922364,0.064914163,0.032188841,0.032725322,1.20E-05,1.18E-05,367,70,1356,616,617,617,55,300,2970,10.1,1,1.82,1380,74.03,11.39,1335,0.9,300,100.18,3
1,9,2,7,2.61E-06,0.000231943,2.428571429,0.357142857,0.004548598,0.179288686,0.004828326,0.003755365,0.001072961,2.61E-06,2.77E-06,5,9,1356,616,617,617,710,340201,503390,67.58,1,0.14,1407,75.48,0.3,81594.5,0.32,340201,46.46,0
0,530,505,25,7.31E-05,0.000478386,137.12,0.978823103,0.514883052,0.293168893,0.284334764,0.013412017,0.270922747,7.31E-05,7.14E-05,92,526,697,1372,1373,1373,1,0,0,-1,1,100,64,3.43,100,0,-1,0,0,-1
0,106,58,48,2.24E-05,0.000379615,34.60416667,0.899383317,0.024447673,0.23237841,0.056866953,0.025751073,0.03111588,2.24E-05,2.09E-05,154,86,1356,616,617,617,6,6,30,20,2,33.33,848,45.49,83.3,12,0.8,6,3,10
0,78,78,0,0,0.000830042,0,0.227439227,0.007461552,0.286431378,0.041845494,0,0.041845494,0,0,36,49,1357,0,1,1,710,340200,503390,67.58,1,0.14,1407,75.48,0.3,81595,0.32,340200,214.91,0
0,9,3,6,0.000290802,0.000351839,4.833333333,0.25,0.016592593,0.172939403,0.004828326,0.003218884,0.001609442,0.000290802,0.000291233,6,6,1356,616,617,617,6,4,30,13.33,3,50,875,46.94,52.21,13,0.87,4,5,16
0,255,73,182,0.003924011,0.000852392,38.68131868,0.338210702,0.007424845,0.284853119,0.136802575,0.097639485,0.03916309,0.003924011,0.003960948,1933,70,1356,616,617,617,256,54500,65280,83.49,1,0.39,1333,71.51,0.74,5390,0.17,54500,71.83,0
0,1189,504,685,3.31E-05,0.000477793,479.789781,0.913250141,0.488360141,0.29283949,0.637875536,0.36748927,0.270386266,3.31E-05,2.80E-05,11053,903,697,1372,1373,1373,712,337285,506232,66.63,1,0.14,1422,76.29,0.31,84473.5,0.33,337285,229.48,0
0,108,58,50,3.25E-05,0.00037988,34.38,0.874074074,0.022407775,0.23237841,0.057939914,0.026824034,0.03111588,3.25E-05,3.17E-05,161,86,1356,616,617,617,526,246916,276150,89.41,1,0.19,1387,74.41,0.37,14617,0.11,246916,1.06,0
0,50,43,7,0.000113709,0.000400257,32.71428571,0.641156463,0.020714967,0.278421211,0.026824034,0.003755365,0.02306867,0.000113709,0.000123585,26,44,1356,616,617,617,6,8,30,26.67,2,33.33,1077,57.78,91.74,11,0.73,8,5,16
0,533,506,27,1.36E-05,0.000493391,130.1851852,0.986393824,0.564104462,0.293499038,0.285944206,0.014484979,0.271459227,1.36E-05,1.19E-05,178,529,697,1372,1373,1373,55,300,2970,10.1,1,1.82,1380,74.03,11.39,1335,0.9,300,100.18,3
0,670,1,669,6.97E-05,0.000187818,491.7115097,0.910027479,0.731214054,0.164433531,0.35944206,0.358905579,0.000536481,6.97E-05,6.89E-05,258,529,697,1372,1373,1373,111,2486,12210,20.36,0,9.01,1346,72.21,3.94,4862,0.8,2486,660.8,5
0,8,8,0,0,0.000266911,0,0.928571429,0.004403592,0.211859709,0.004291845,0,0.004291845,0,0,2,8,1357,0,1,1,1,0,0,-1,1,100,2,0.11,100,0,-1,0,0,-1
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,1,0,0,-1,1,100,1,0.05,-1,0,-1,0,0,0
0,1158,504,654,8.19E-07,0.000477765,479.9510703,0.931215695,0.470097698,0.29283949,0.621244635,0.350858369,0.270386266,8.19E-07,7.16E-07,10772,903,697,1372,1373,1373,203,8169,41006,19.92,1,0.49,1384,74.25,5.82,16418.5,0.8,8169,2036.61,4
0,8,2,6,1.73E-06,0.000253402,1.666666667,0.2,0.002094892,0.001072961,0.004291845,0.003218884,0.001072961,1.73E-06,1.73E-06,4,6,2,621,622,622,5,20,20,100,1,20,68,3.65,67.33,0,0,20,0,0
0,2,1,1,0,0.000217304,1,1,0,0.000536481,0.001072961,0.000536481,0.000536481,0,0,1,2,1,618,619,619,2,0,2,0,2,100,2,0.11,-1,1,1,0,0,0
1,105,51,54,0.000522616,0.000642035,21.74074074,0.401337793,0.003921662,0.284606564,0.056330472,0.028969957,0.027360515,0.000522616,0.000507471,326,62,1356,616,617,617,2,1,2,50,1,50,445,23.87,99.11,0.5,0.5,1,0,0
1,224,29,195,0.000110038,0.000292536,36.03076923,0.335292777,0.007847074,0.277325373,0.120171674,0.104613734,0.01555794,0.000110038,0.000154909,2141,67,1356,616,617,617,1,0,0,-1,1,100,7,0.38,100,0,-1,0,0,-1
0,528,506,22,2.13E-05,0.00049195,132.0909091,0.986354053,0.414938268,0.293499038,0.283261803,0.011802575,0.271459227,2.13E-05,1.25E-05,94,526,697,1372,1373,1373,107,3053,11342,26.92,3,2.8,1310,70.28,10.96,4144.5,0.73,3053,1660.63,14
0,533,510,23,1.73E-05,0.00050413,126.826087,0.986731819,0.280195054,0.294827088,0.285944206,0.012339056,0.27360515,1.73E-05,8.76E-06,97,529,697,1372,1373,1373,699,337478,487902,69.17,1,0.14,1405,75.38,0.3,75212,0.31,337478,2.07,0
0,944,239,705,0.000230091,0.000310601,466.0765957,0.852421931,0.202973907,0.225456009,0.506437768,0.378218884,0.128218884,0.000230091,0.000231248,8985,689,697,1372,1373,1373,202,5588,40602,13.76,1,0.5,1358,72.85,6.98,17507,0.86,5588,0,0
