bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,1,1,0,0,0.000231301,0,0,0,0.143277017,0.000713776,0,0.000713776,0,0,1,1,458,0,1,1,462,141140,212982,66.27,2,0.43,1048,74.8,0.52,35921,0.34,141140,446.55,0
0,350,327,23,2.63E-05,0.000638682,85.08695652,0.980279802,0.555495214,0.253954647,0.249821556,0.016416845,0.233404711,2.63E-05,2.61E-05,84,347,457,1041,1042,1042,434,127334,187922,67.76,1,0.23,881,62.88,0.47,30294,0.32,127334,143.75,0
0,745,325,420,2.02E-06,0.000613815,300.8285714,0.923059662,0.379512475,0.253092322,0.531763026,0.299785867,0.231977159,2.02E-06,1.70E-06,6533,550,457,1041,1042,1042,1,0,0,-1,1,100,474,33.83,100,0,-1,0,0,-1
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,473,142840,223256,63.98,2,0.42,1110,79.23,0.54,40208,0.36,142840,531.42,0
1,6,3,3,5.84E-05,0.000328284,2.666666667,0.8,0.211691023,0.144331458,0.004282655,0.002141328,0.002141328,5.84E-05,5.84E-05,2,5,461,547,548,548,1,0,0,-1,1,100,4,0.29,100,0,-1,0,0,-1
0,747,325,422,0.000312344,0.000613821,299.4028436,0.915155729,0.378148419,0.253092322,0.533190578,0.301213419,0.231977159,0.000312344,0.000312024,6535,550,457,1041,1042,1042,465,141686,215760,65.67,1,0.22,1109,79.16,0.55,37037,0.34,141686,36.46,0
0,31,26,5,0.000128934,0.000603978,36.4,0.611494253,0.008360332,0.274170315,0.022127052,0.003568879,0.018558173,0.000128934,0.000129985,12,29,998,542,543,543,4,8,12,66.67,1,25,508,36.26,48.47,2,0.33,8,0,0
0,3,0,3,0,0.000230035,1.333333333,0.333333333,0.5,0,0.002141328,0.002141328,0,0,0,2,2,0,545,546,546,9,9,72,12.5,3,33.33,618,44.11,51.76,31.5,0.88,9,11,15
0,4,0,4,0,0.000230035,46.75,0.5,0.366255144,0,0.002855103,0.002855103,0,0,0,2,3,0,544,545,545,1,0,0,-1,1,100,2,0.14,100,0,-1,0,0,-1
0,352,329,23,1.66E-05,0.000654866,92,0.976034317,0.273402855,0.254822868,0.251249108,0.016416845,0.234832263,1.66E-05,1.14E-05,90,347,457,1041,1042,1042,1,0,0,-1,1,100,6,0.43,100,0,-1,0,0,-1
0,1,1,0,0,0.000249589,0,0,0,0.000713776,0.000713776,0,0.000713776,0,0,1,1,1,0,1,1,3,2,6,33.33,2,66.67,210,14.99,99.06,2,0.67,2,2,33
0,2,2,0,0,0.000294519,0,1,1,0.001427552,0.001427552,0,0.001427552,0,0,1,2,2,0,1,1,76,2874,5700,50.42,2,2.63,866,61.81,9.42,1413,0.5,2874,116.62,2
0,3,3,0,0,0.000518751,0,0.333333333,0.100806452,0.206532371,0.002141328,0,0.002141328,0,0,2,2,1000,0,1,1,1,0,0,-1,1,100,7,0.5,100,0,-1,0,0,-1
0,104,48,56,0.000177218,0.000748918,35.33928571,0.82228298,0.018380452,0.277813062,0.074232691,0.039971449,0.034261242,0.000177218,0.000169438,214,56,998,542,543,543,2,2,2,100,1,50,2,0.14,50,0,0,2,0,0
0,182,166,16,4.67E-05,0.000416144,54.8125,0.947943524,0.228084625,0.199027206,0.129907209,0.011420414,0.118486795,4.67E-05,4.66E-05,45,181,457,1041,1042,1042,5,3,20,15,2,40,13,0.93,52,8.5,0.85,3,0,0
0,34,25,9,0.000386215,0.000466789,22.22222222,0.706439394,0.019357271,0.273959008,0.02426838,0.006423983,0.017844397,0.000386215,0.000390541,14,31,998,542,543,543,345,101093,118680,85.18,1,0.29,1037,74.02,0.64,8793.5,0.15,101093,1.57,0
0,1,1,0,0,0.000231275,0,0,0,0.143003326,0.000713776,0,0.000713776,0,0,1,1,458,0,1,1,1,0,0,-1,1,100,7,0.5,100,0,-1,0,0,-1
0,5,5,0,0,0.000589811,0,0.1,0.023809524,0.202031099,0.003568879,0,0.003568879,0,0,4,4,1000,0,1,1,463,141171,213906,66,1,0.22,1050,74.95,0.52,36367.5,0.34,141171,124.28,0
1,8,0,8,0,0.000230035,5.75,0.25,0.964071856,0,0.005710207,0.005710207,0,0,0,7,8,0,12,13,13,2,1,2,50,1,50,2,0.14,50,0.5,0.5,1,0,0
1,427,421,6,0.000393425,0.005214734,0,0.833855593,0.207527802,0.338959308,0.304782298,0.004282655,0.300499643,0.000393425,0.00038295,273,347,1001,6,7,7,352,102012,123552,82.57,1,0.28,1103,78.73,0.68,10770,0.17,102012,236.59,0
0,44,22,22,7.64E-05,0.000615527,15.40909091,0.727272727,0.008456939,0.246934222,0.031406138,0.015703069,0.015703069,7.64E-05,7.83E-05,54,33,998,542,543,543,345,100747,118680,84.89,1,0.29,1037,74.02,0.64,8966.5,0.15,100747,110.24,0
0,72,33,39,6.20E-05,0.000460885,24.84615385,0.842068484,0.023026459,0.225047048,0.051391863,0.027837259,0.023554604,6.20E-05,6.17E-05,116,53,998,542,543,543,4,4,12,33.33,2,50,35,2.5,48.61,4,0.67,4,0,0
0,745,325,420,0.000213922,0.000613815,299.7119048,0.915236091,0.409837678,0.253092322,0.531763026,0.299785867,0.231977159,0.000213922,0.0002075,6521,550,457,1041,1042,1042,75,1406,5550,25.33,1,1.33,931,66.45,8.5,2072,0.75,1406,206.82,3
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,52,1733,2652,65.35,1,1.92,863,61.6,10.79,459.5,0.35,1733,0.4,0
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,1,0,0,-1,1,100,1,0.07,-1,0,-1,0,0,0
0,346,326,20,9.97E-07,0.000615058,95.65,0.985763729,0.560290179,0.253522751,0.246966453,0.014275517,0.232690935,9.97E-07,7.37E-07,83,346,457,1041,1042,1042,473,143303,223256,64.19,1,0.21,1050,74.95,0.51,39976.5,0.36,143303,44.21,0
0,24,17,7,2.25E-06,0.001213178,5.428571429,0.83982684,0.006866268,0.274381948,0.017130621,0.004996431,0.01213419,2.25E-06,4.04E-06,12,24,998,542,543,543,463,141169,213906,66,1,0.22,1048,74.8,0.52,36368.5,0.34,141169,102.73,0
0,3,0,3,0,0.000230035,0,0,0.001407349,0,0.002141328,0.002141328,0,0,0,3,2,0,3,4,4,4,9,12,75,1,25,243,17.34,67.69,1.5,0.25,9,0,0
0,74,42,32,0.001207818,0.000923361,15.4375,0.343505477,0.0042665,0.279891191,0.052819415,0.022840828,0.029978587,0.001207818,0.001178077,88,45,998,542,543,543,5,5,20,25,2,40,244,17.42,94.57,7.5,0.75,5,4,20
0,1,1,0,0,0.00042558,0,0,0,0.000713776,0.000713776,0,0.000713776,0,0,1,1,1,0,1,1,2,0,2,0,2,100,642,45.82,54.13,1,1,0,0,0
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,7,9,42,21.43,1,14.29,717,51.18,31.94,16.5,0.79,9,0,0
0,777,325,452,5.56E-05,0.000613903,301.2300885,0.896700297,0.290772607,0.253092322,0.554603854,0.322626695,0.231977159,5.56E-05,4.65E-05,6853,550,457,1041,1042,1042,3,0,6,0,3,100,91,6.5,100,3,1,0,0,0
0,27,21,6,0.000180901,0.000414511,30.66666667,0.769230769,0.098669801,0.273221993,0.019271949,0.004282655,0.014989293,0.000180901,0.000191425,10,25,998,542,543,543,473,143303,223256,64.19,1,0.21,1050,74.95,0.51,39976.5,0.36,143303,44.21,0
0,53,49,4,6.31E-07,0.000760269,45.5,0.947209653,0.039218929,0.277921668,0.037830121,0.002855103,0.034975018,6.31E-07,4.54E-07,10,53,998,542,543,543,1,0,0,-1,1,100,53,3.78,100,0,-1,0,0,-1
0,743,325,418,1.34E-06,0.000613809,302.1674641,0.927086674,0.42135703,0.253092322,0.530335475,0.298358315,0.231977159,1.34E-06,1.02E-06,6519,550,457,1041,1042,1042,44,192,1892,10.15,1,2.27,1008,71.95,14.48,850,0.9,192,83.74,4
0,776,325,451,5.29E-05,0.0006139,301.9002217,0.900016125,0.357922614,0.253092322,0.553890079,0.321912919,0.231977159,5.29E-05,4.37E-05,6831,550,457,1041,1042,1042,473,143303,223256,64.19,1,0.21,1050,74.95,0.51,39976.5,0.36,143303,44.21,0
0,8,2,6,5.35E-07,0.000275549,3.5,0.380952381,0.004436715,0.133007227,0.005710207,0.004282655,0.001427552,5.35E-07,4.49E-07,4,8,998,542,543,543,6,6,30,20,2,33.33,592,42.26,82.57,12,0.8,6,3,10
0,67,67,0,0,0.00116081,0,0.166892809,0.006226136,0.286774974,0.047822984,0,0.047822984,0,0,40,38,999,0,1,1,473,143302,223256,64.19,1,0.21,1050,74.95,0.51,39977,0.36,143302,154.13,0
1,8,3,5,0.00046655,0.00047814,6.8,0.321428571,0.018394057,0.168186332,0.005710207,0.003568879,0.002141328,0.00046655,0.000428395,4,6,998,542,543,543,8,5,56,8.93,4,50,641,45.75,52.8,25.5,0.91,5,7,12
0,775,325,450,9.83E-05,0.000613898,302.4755556,0.899996401,0.394360649,0.253092322,0.553176303,0.321199143,0.231977159,9.83E-05,8.92E-05,6803,550,457,1041,1042,1042,351,102291,122850,83.26,1,0.28,1100,78.52,0.67,10279.5,0.17,102291,82.55,0
0,225,58,167,0.004814569,0.001015279,34.28143713,0.305470486,0.010647319,0.280664677,0.160599572,0.119200571,0.041399001,0.004814569,0.004894586,987,56,998,542,543,543,476,141434,226100,62.55,1,0.21,1065,76.02,0.52,42333,0.37,141434,276.77,0
0,72,33,39,6.20E-05,0.000460885,24.84615385,0.842068484,0.023026459,0.225047048,0.051391863,0.027837259,0.023554604,6.20E-05,6.17E-05,116,53,998,542,543,543,473,143301,223256,64.19,1,0.21,1050,74.95,0.51,39977.5,0.36,143301,263.05,0
0,435,1,434,0.000109129,0.000254951,313.843318,0.896190973,0.691569207,0.142788676,0.310492505,0.309778729,0.000713776,0.000109129,0.000108498,165,347,457,1041,1042,1042,5,10,20,50,1,20,479,34.19,49.18,5,0.5,10,0.67,3
0,40,34,6,0.000166365,0.000556473,34.66666667,0.638326586,0.034211081,0.274593907,0.028551035,0.004282655,0.02426838,0.000166365,0.000178189,18,34,998,542,543,543,44,192,1892,10.15,1,2.27,1008,71.95,14.48,850,0.9,192,83.74,4
0,8,2,6,3.06E-06,0.000344261,1.666666667,0.2,0.005688293,0.001427552,0.005710207,0.004282655,0.001427552,3.06E-06,3.06E-06,4,6,2,547,548,548,7,7,42,16.67,2,28.57,701,50.04,86.86,17.5,0.83,7,0,0
0,354,327,27,3.11E-05,0.000634353,92.37037037,0.97551296,0.463845981,0.253954647,0.25267666,0.019271949,0.233404711,3.11E-05,3.09E-05,172,347,457,1041,1042,1042,1,0,0,-1,1,100,2,0.14,100,0,-1,0,0,-1
0,200,22,178,0.000229085,0.000413982,31.10674157,0.297510206,0.009956334,0.273327038,0.142755175,0.127052106,0.015703069,0.000229085,0.000293412,1102,54,998,542,543,543,1,0,0,-1,1,100,1,0.07,-1,0,-1,0,0,0
0,633,165,468,0.000405296,0.000415389,290.6965812,0.81941125,0.17750004,0.198761837,0.451820128,0.334047109,0.117773019,0.000405296,0.000400504,5604,440,457,1041,1042,1042,2,0,2,0,2,100,642,45.82,54.13,1,1,0,0,0
0,745,325,420,2.02E-06,0.000613815,300.8285714,0.923059662,0.379512475,0.253092322,0.531763026,0.299785867,0.231977159,2.02E-06,1.70E-06,6533,550,457,1041,1042,1042,6,25,30,83.33,1,16.67,511,36.47,90.6,2.5,0.17,25,0,0
0,2,2,0,0,0.000301698,0,1,0.190082645,0.17273255,0.001427552,0,0.001427552,0,0,1,2,999,0,1,1,2,0,2,0,2,100,2,0.14,-1,1,1,0,0,0
0,47,37,10,0.000125786,0.001480291,8.7,0.191331924,0.00949534,0.272280209,0.033547466,0.007137759,0.026409707,0.000125786,0.000106631,47,27,998,542,543,543,463,141566,213906,66.18,1,0.22,1048,74.8,0.52,36170,0.34,141566,2.78,0
1,8,5,3,0.00033522,0.00051437,4.333333333,0.714285714,0.144656686,0.144606637,0.005710207,0.002141328,0.003568879,0.00033522,0.00033522,5,5,461,547,548,548,1,0,0,-1,1,100,56,4,100,0,-1,0,0,-1
0,347,326,21,9.97E-07,0.000615058,111.0952381,0.985763729,0.560290179,0.253522751,0.247680228,0.014989293,0.232690935,9.97E-07,7.37E-07,83,347,457,1041,1042,1042,15,4,210,1.9,1,73.33,747,53.32,29.57,103,0.98,4,23,10
0,745,325,420,9.27E-06,0.000613815,299.7761905,0.919350935,0.374111046,0.253092322,0.531763026,0.299785867,0.231977159,9.27E-06,8.94E-06,6550,550,457,1041,1042,1042,98,2332,9506,24.53,3,3.06,959,68.45,11.9,3587,0.75,2332,1536.26,16
0,12,0,12,0,0.000230035,5,0.060606061,0.011343686,0,0.00856531,0.00856531,0,0,0,10,12,0,544,545,545,463,141566,213906,66.18,1,0.22,1048,74.8,0.52,36170,0.34,141566,2.78,0
1,209,20,189,0.000434985,0.000412657,33.08465608,0.290774518,0.015406754,0.273117029,0.149179158,0.13490364,0.014275517,0.000434985,0.000437679,1071,54,998,542,543,543,186,4769,34410,13.86,1,0.54,1027,73.3,7.07,14820.5,0.86,4769,0,0
0,347,326,21,0.000240729,0.000615058,90.71428571,0.980235948,0.551834334,0.253522751,0.247680228,0.014989293,0.232690935,0.000240729,0.000240461,84,346,457,1041,1042,1042,507,140062,256542,54.6,5,0.99,1042,74.38,0.52,58240,0.45,140062,11371.69,4
1,24,11,13,0.000386204,0.000492015,15.23076923,0.278947368,0.006504179,0.222233081,0.017130621,0.009279086,0.007851535,0.000386204,0.000402619,16,16,998,542,543,543,53,1743,2756,63.24,1,1.89,863,61.6,10.71,506.5,0.37,1743,1.24,0
1,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,465,141583,215760,65.62,1,0.22,1048,74.8,0.52,37088.5,0.34,141583,248.37,0
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,5,12,20,60,2,40,83,5.92,76.85,4,0.4,12,0,0
1,170,167,3,1.32E-07,0.014006781,59.66666667,0.346449957,0.033199508,0.308560602,0.121341899,0.002141328,0.119200571,1.32E-07,1.71E-07,888,53,998,542,543,543,1,0,0,-1,1,100,512,36.55,100,0,-1,0,0,-1
0,2,0,2,0,0.000230035,0,0,0.192702798,0,0.001427552,0.001427552,0,0,0,2,2,0,2,3,3,466,141631,216690,65.36,1,0.21,1048,74.8,0.52,37529.5,0.35,141631,66.94,0
0,4,1,3,0,0.00023084,6.333333333,0.833333333,0.155927975,0.123944108,0.002855103,0.002141328,0.000713776,0,0,2,4,458,543,544,544,343,100399,117306,85.59,1,0.29,1037,74.02,0.64,8453.5,0.14,100399,1.58,0
0,1,1,0,0,0.000247812,0,0,0,0.000713776,0.000713776,0,0.000713776,0,0,1,1,1,0,1,1,503,143936,252506,57,1,0.2,1060,75.66,0.52,54285,0.43,143936,1867.75,0
0,10,4,6,1.94E-05,0.000326824,9,0.642857143,0.005552801,0.200599217,0.007137759,0.004282655,0.002855103,1.94E-05,3.19E-05,4,9,998,542,543,543,1,0,0,-1,1,100,215,15.35,100,0,-1,0,0,-1
0,40,22,18,3.51E-05,0.00045875,13.05555556,0.6628734,0.01325004,0.273432164,0.028551035,0.012847966,0.015703069,3.51E-05,3.70E-05,49,35,998,542,543,543,2,1,2,50,1,50,220,15.7,90.53,0.5,0.5,1,0,0
1,8,0,8,0,0.000230035,5.75,0.25,0.964071856,0,0.005710207,0.005710207,0,0,0,7,8,0,12,13,13,464,141599,214832,65.91,1,0.22,1048,74.8,0.52,36616.5,0.34,141599,16.38,0
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,1,0,0,-1,1,100,345,24.63,100,0,-1,0,0,-1
0,1,0,1,0,0.000230035,1,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,2,3,3,1,0,0,-1,1,100,12,0.86,100,0,-1,0,0,-1
0,360,331,29,1.75E-05,0.00070288,106.1724138,0.980843226,0.489811188,0.255697046,0.256959315,0.0206995,0.236259814,1.75E-05,1.73E-05,87,347,457,1041,1042,1042,1,0,0,-1,1,100,19,1.36,100,0,-1,0,0,-1
0,742,325,417,1.84E-06,0.000613806,299.7242206,0.923059662,0.379512475,0.253092322,0.529621699,0.29764454,0.231977159,1.84E-06,1.57E-06,6533,550,457,1041,1042,1042,2,0,2,0,2,100,6,0.43,100,1,1,0,0,0
0,1,0,1,0,0.000230035,14,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,546,547,547,344,100411,117992,85.1,1,0.29,1037,74.02,0.64,8790.5,0.15,100411,351.74,0
0,163,0,163,0,0.000230035,34.76687117,0.283874877,0.038499583,0,0.116345468,0.116345468,0,0,0,115,53,0,543,544,544,32,407,992,41.03,1,3.13,1018,72.66,13.05,292.5,0.59,407,51.32,5
0,1,0,1,0,0.000230035,0,0,0,0,0.000713776,0.000713776,0,0,0,1,1,0,1,2,2,468,142040,218556,64.99,1,0.21,1049,74.88,0.52,38258,0.35,142040,770.69,0
0,1,1,0,0,0.00042558,0,0,0,0.000713776,0.000713776,0,0.000713776,0,0,1,1,1,0,1,1,18,179,306,58.5,1,5.56,273,19.49,22.32,63.5,0.42,179,0,0
0,1,1,0,0,0.000327807,0,0,0,0.000713776,0.000713776,0,0.000713776,0,0,1,1,1,0,1,1,52,980,2652,36.95,1,1.92,954,68.09,11.89,836,0.63,980,123.49,4
0,69,34,35,0.000389841,0.001332991,21.08571429,0.540880503,0.005978561,0.254355501,0.049250535,0.024982156,0.02426838,0.000389841,0.000384994,125,39,998,542,543,543,5,11,20,55,1,20,775,55.32,42.12,4.5,0.45,11,0,0
0,611,165,446,0.000279521,0.000415352,304.6681614,0.897226453,0.436948311,0.198761837,0.436117059,0.31834404,0.117773019,0.000279521,0.000233655,5532,440,457,1041,1042,1042,2,0,2,0,2,100,6,0.43,100,1,1,0,0,0
