bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,2,2,0,0,0.000611165,0,0,1,0.021954804,0.00281294,0,0.00281294,0,0,2,2,59,0,1,1,14,77,182,42.31,2,14.29,321,45.15,41.42,52.5,0.58,77,9.75,5
0,77,38,39,4.71E-05,0.001503951,36.28205128,0.973737374,0.630574492,0.22081306,0.108298172,0.054852321,0.053445851,4.71E-05,4.86E-05,19,64,496,97,98,98,4,2,12,16.67,2,50,4,0.56,50,5,0.83,2,1,8
0,1,0,1,0,0.00031694,9,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,16,66,240,27.5,1,6.25,251,35.3,40.55,87,0.73,66,27.17,11
0,82,38,44,0.000210082,0.001507607,32.90909091,0.854693878,0.371539578,0.22081306,0.11533052,0.061884669,0.053445851,0.000210082,0.000228261,27,64,496,97,98,98,21,77,420,18.33,2,9.52,213,29.96,39.66,171.5,0.82,77,101.12,24
0,2,0,2,0,0.00031694,13,1,0.003752345,0,0.00281294,0.00281294,0,0,0,1,2,0,362,363,363,4,3,12,25,2,50,286,40.23,70.44,4.5,0.75,3,3,25
0,90,41,49,0.000671329,0.001674653,30.12244898,0.735064935,0.27644798,0.221519888,0.126582278,0.068917018,0.05766526,0.000671329,0.000862488,51,64,496,97,98,98,2,0,2,0,2,100,110,15.47,100,1,1,0,0,0
0,1,1,0,0,0.00045165,0,0,0,0.00140647,0.00140647,0,0.00140647,0,0,1,1,1,0,1,1,11,30,110,27.27,1,9.09,330,46.41,53.48,40,0.73,30,4,3
1,102,70,32,0.028975928,0.008468738,12.625,0.102240896,0.013606611,0.285876269,0.143459916,0.045007032,0.098452883,0.028975928,0.029186428,144,15,421,360,361,361,4,5,12,41.67,1,25,66,9.28,61.68,3.5,0.58,5,3.5,29
0,6,0,6,0,0.00031694,22.5,0.6,0.010797857,0,0.008438819,0.008438819,0,0,0,3,6,0,361,362,362,15,51,210,24.29,1,6.67,388,54.57,46.03,79.5,0.76,51,39.58,18
0,6,2,4,5.85E-06,0.000627994,3.75,0.5,0.105263158,0.148298832,0.008438819,0.005625879,0.00281294,5.85E-06,1.14E-05,3,5,424,30,31,31,28,418,756,55.29,1,3.57,312,43.88,30.17,169,0.45,418,32,4
1,28,28,0,0,0.007299842,0,0.193121693,0.014747437,0.270095774,0.039381153,0,0.039381153,0,0,24,12,426,0,1,1,1,0,0,-1,1,100,5,0.7,100,0,-1,0,0,-1
0,4,0,4,0,0.00031694,14.5,0.5,0.04563336,0,0.005625879,0.005625879,0,0,0,2,4,0,361,362,362,23,90,506,17.79,1,4.35,215,30.24,40.49,208,0.82,90,115.92,22
0,28,14,14,4.95E-06,0.001408439,18.71428571,1,0.731296101,0.168084595,0.039381153,0.019690577,0.019690577,4.95E-06,4.95E-06,1,26,445,26,27,27,1,0,0,-1,1,100,16,2.25,100,0,-1,0,0,-1
0,1,0,1,0,0.00031694,9,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,12,39,132,29.55,3,25,371,52.18,50.96,46.5,0.7,39,19.78,14
0,1,0,1,0,0.00031694,9,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,2,0,2,0,2,100,16,2.25,94.12,1,1,0,0,0
0,3,0,3,0,0.00031694,33,0.666666667,0.010913572,0,0.004219409,0.004219409,0,0,0,2,3,0,361,362,362,1,0,0,-1,1,100,251,35.3,100,0,-1,0,0,-1
0,21,15,6,0,0.003148701,5,0.825,0.462208398,0.1717151,0.029535865,0.008438819,0.021097046,0,0,4,17,451,6,7,7,29,435,812,53.57,1,3.45,301,42.33,27.9,188.5,0.46,435,33.7,4
0,6,4,2,0.000310675,0.000784414,4.5,0.6,0.03228022,0.196607991,0.008438819,0.00281294,0.005625879,0.000310675,0.000318932,3,6,423,35,36,36,9,48,72,66.67,1,11.11,41,5.77,23.98,12,0.33,48,0,0
0,7,3,4,0.00017534,0.000517311,7,0.714285714,0.09106985,0.208819592,0.009845288,0.005625879,0.004219409,0.00017534,0.000135929,3,7,496,97,98,98,1,0,0,-1,1,100,4,0.56,100,0,-1,0,0,-1
0,20,10,10,0.000238586,0.000798333,22.7,0.675,0.101216293,0.216529452,0.028129395,0.014064698,0.014064698,0.000238586,0.000359719,17,16,496,97,98,98,1,0,0,-1,1,100,5,0.7,100,0,-1,0,0,-1
0,1,0,1,0,0.00031694,0,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,1,2,2,10,50,90,55.56,1,10,44,6.19,20.28,20,0.44,50,0,0
0,5,0,5,0,0.00031694,9.2,0.9,0.120652174,0,0.007032349,0.007032349,0,0,0,2,5,0,361,362,362,48,1567,2256,69.46,1,2.08,100,14.06,4.24,344.5,0.31,1567,8.42,0
0,87,39,48,0.001205364,0.00152959,31.39583333,0.761705101,0.293242779,0.220954064,0.122362869,0.067510549,0.054852321,0.001205364,0.001251598,43,64,496,97,98,98,23,300,506,59.29,2,8.7,293,41.21,32.88,103,0.41,300,56.21,11
0,9,7,2,0,0.001188984,1,1,0.798922801,0.190469537,0.012658228,0.00281294,0.009845288,0,0,1,9,429,2,3,3,9,32,72,44.44,1,11.11,19,2.67,19.19,20,0.56,32,11,15
0,4,1,3,0.000711159,0.00045165,21.66666667,0.166666667,0.022556391,0.00140647,0.005625879,0.004219409,0.00140647,0.000711159,0.000711159,3,3,1,361,362,362,3,3,6,50,1,33.33,261,36.71,91.58,1.5,0.5,3,0,0
0,6,2,4,0.000316333,0.000485623,27.5,0.7,0.013592429,0.026411312,0.008438819,0.005625879,0.00281294,0.000316333,0.000306026,2,5,56,400,401,401,22,114,462,24.68,1,4.55,404,56.82,36.83,174,0.75,114,44.3,9
0,2,0,2,0,0.00031694,10,1,1,0,0.00281294,0.00281294,0,0,0,1,2,0,361,362,362,4,1,12,8.33,3,75,146,20.53,87.95,5.5,0.92,1,0,0
0,1,0,1,0,0.00031694,27,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,1,0,0,-1,1,100,7,0.98,100,0,-1,0,0,-1
0,4,1,3,0.000357277,0.00045165,26,0.333333333,0.012945839,0.00140647,0.005625879,0.004219409,0.00140647,0.000357277,0.000357065,3,3,1,361,362,362,7,17,42,40.48,1,14.29,259,36.43,70.38,12.5,0.6,17,1.25,2
0,10,0,10,0,0.00031694,7.4,0.755555556,0.392070485,0,0.014064698,0.014064698,0,0,0,3,10,0,27,28,28,7,10,42,23.81,1,14.29,103,14.49,64.38,16,0.76,10,1.83,4
0,46,11,35,0.000732476,0.000821036,28.28571429,0.646031746,0.279791096,0.173007032,0.064697609,0.049226442,0.015471167,0.000732476,0.000655235,22,37,496,97,98,98,1,0,0,-1,1,100,28,3.94,100,0,-1,0,0,-1
0,4,1,3,0,0.000614278,29.33333333,1,0.009174312,0.179858663,0.005625879,0.004219409,0.00140647,0,0,1,4,421,360,361,361,49,1546,2352,65.73,1,2.04,99,13.92,4.23,403,0.34,1546,38.56,1
0,10,8,2,1.27E-06,0.002428803,4,0.527777778,0.530201342,0.016924519,0.014064698,0.00281294,0.011251758,1.27E-06,1.27E-06,5,8,19,10,11,11,2,2,2,100,1,50,43,6.05,55.84,0,0,2,0,0
0,9,8,1,3.02E-06,0.000902672,13,0.714285714,0.116310768,0.168787349,0.012658228,0.00140647,0.011251758,3.02E-06,2.39E-06,3,8,496,97,98,98,4,3,12,25,2,50,39,5.49,54.17,4.5,0.75,3,1,8
0,1,1,0,0,0.000493891,0,0,0,0.185862798,0.00140647,0,0.00140647,0,0,1,1,423,0,1,1,5,6,20,30,1,20,119,16.74,79.87,7,0.7,6,2,10
0,3,2,1,0.000962938,0.000415372,0,0.333333333,0.073770492,0.170132561,0.004219409,0.00140647,0.00281294,0.000962938,0.000946891,2,2,497,1,2,2,1,0,0,-1,1,100,85,11.95,100,0,-1,0,0,-1
1,7,6,1,2.68E-06,0.001112476,0,0.428571429,0.033289531,0.196915671,0.009845288,0.00140647,0.008438819,2.68E-06,3.13E-06,5,5,423,1,2,2,1,0,0,-1,1,100,27,3.8,100,0,-1,0,0,-1
0,81,41,40,8.71E-05,0.001668251,35.75,0.914893617,0.397850409,0.221519888,0.113924051,0.05625879,0.05766526,8.71E-05,8.50E-05,35,64,496,97,98,98,43,360,1806,19.93,1,2.33,194,27.29,22.22,723,0.8,360,392.45,21
0,2,0,2,0,0.00031694,21,1,0.029508197,0,0.00281294,0.00281294,0,0,0,1,2,0,361,362,362,1,0,0,-1,1,100,251,35.3,100,0,-1,0,0,-1
0,20,14,6,0.000641472,0.001707382,27,0.516339869,0.019745814,0.245117116,0.028129395,0.008438819,0.019690577,0.000641472,0.000533312,15,12,421,360,361,361,4,0,12,0,4,100,14,1.97,82.35,6,1,0,0,0
0,1,0,1,0,0.00031694,9,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,14,102,182,56.04,1,7.14,267,37.55,37.98,40,0.44,102,21.09,11
0,41,17,24,0,0.001038095,20.75,0.910769231,0.328124235,0.038353819,0.05766526,0.033755274,0.023909986,0,0,16,30,56,400,401,401,2,1,2,50,1,50,17,2.39,85,0.5,0.5,1,0,0
0,79,40,39,8.28E-05,0.001594031,36.28205128,0.919518964,0.483004032,0.221095249,0.111111111,0.054852321,0.05625879,8.28E-05,8.17E-05,31,64,496,97,98,98,5,3,20,15,2,40,254,35.72,91.04,8.5,0.85,3,3.5,17
0,86,27,59,0.00825776,0.005446342,28.89830508,0.494638695,0.127592072,0.221946161,0.120956399,0.082981716,0.037974684,0.00825776,0.00788772,58,41,496,97,98,98,16,70,240,29.17,1,6.25,320,45.01,44.38,85,0.71,70,10.18,4
0,21,10,11,0.000273053,0.000804061,21.18181818,0.654411765,0.097527055,0.216529452,0.029535865,0.015471167,0.014064698,0.000273053,0.000402475,21,16,496,97,98,98,47,1529,2162,70.72,1,2.13,99,13.92,4.27,316.5,0.29,1529,13.96,0
0,41,17,24,0,0.001038095,20.75,0.910769231,0.328124235,0.038353819,0.05766526,0.033755274,0.023909986,0,0,16,30,56,400,401,401,9,41,72,56.94,1,11.11,63,8.86,32.81,15.5,0.43,41,0.67,0
0,3,0,3,0,0.00031694,11,0.666666667,0.006406345,0,0.004219409,0.004219409,0,0,0,2,3,0,361,362,362,17,68,272,25,1,5.88,352,49.51,43.78,102,0.75,68,8.45,3
0,1,0,1,0,0.00031694,4,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,401,402,402,1,0,0,-1,1,100,8,1.13,100,0,-1,0,0,-1
0,1,0,1,0,0.00031694,5,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,362,363,363,2,0,2,0,2,100,121,17.02,98.37,1,1,0,0,0
0,2,0,2,0,0.00031694,26,1,1,0,0.00281294,0.00281294,0,0,0,1,2,0,361,362,362,4,3,12,25,1,25,124,17.44,91.85,4.5,0.75,3,1,8
0,82,38,44,0.000209307,0.001507607,34.13636364,0.863095238,0.349204477,0.22081306,0.11533052,0.061884669,0.053445851,0.000209307,0.000232321,26,64,496,97,98,98,1,0,0,-1,1,100,2,0.28,100,0,-1,0,0,-1
0,41,17,24,0,0.001038095,20.75,0.910769231,0.328124235,0.038353819,0.05766526,0.033755274,0.023909986,0,0,16,30,56,400,401,401,45,1482,1980,74.85,1,2.22,98,13.78,4.36,249,0.25,1482,0.39,0
0,16,11,5,0.000230463,0.001584474,24.8,0.495238095,0.020638078,0.244876333,0.022503516,0.007032349,0.015471167,0.000230463,0.000192885,12,12,421,360,361,361,33,190,1056,17.99,1,3.03,389,54.71,34.83,433,0.82,190,94.27,8
0,8,2,6,0.000857105,0.00089115,14.83333333,0.25,0.009789525,0.028162883,0.011251758,0.008438819,0.00281294,0.000857105,0.000866068,5,6,58,362,363,363,13,56,156,35.9,1,7.69,20,2.81,15.04,50,0.64,56,0.48,0
0,1,0,1,0,0.00031694,64,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,3,0,6,0,3,100,256,36.01,92.75,3,1,0,2,33
0,82,40,42,0.00014224,0.001546985,34.11904762,0.854693878,0.345317298,0.221095249,0.11533052,0.05907173,0.05625879,0.00014224,0.000169826,33,64,496,97,98,98,12,20,132,15.15,3,25,336,47.26,54.28,56,0.85,20,37.5,28
1,19,16,3,8.69E-05,0.008776801,0.333333333,0.352941176,0.015890074,0.230496974,0.026722925,0.004219409,0.022503516,8.69E-05,0.000104962,16,7,429,3,4,4,4,3,12,25,1,25,57,8.02,85.07,4.5,0.75,3,1,8
0,10,1,9,0,0.000824327,23.55555556,0.527777778,0.005899553,0.239466001,0.014064698,0.012658228,0.00140647,0,0,5,9,421,360,361,361,1,0,0,-1,1,100,7,0.98,100,0,-1,0,0,-1
0,4,0,4,0,0.00031694,10,1,0.102348993,0,0.005625879,0.005625879,0,0,0,1,4,0,361,362,362,3,1,6,16.67,2,66.67,288,40.51,78.26,2.5,0.83,1,0,0
0,30,16,14,0.00504563,0.002516419,19.35714286,0.306666667,0.010249264,0.258862001,0.042194093,0.019690577,0.022503516,0.00504563,0.005106788,26,12,421,360,361,361,2,2,2,100,1,50,279,39.24,74.4,0,0,2,0,0
0,1,0,1,0,0.00031694,12,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,361,362,362,1,0,0,-1,1,100,115,16.17,100,0,-1,0,0,-1
0,13,5,8,1.18E-05,0.000795519,13.375,0.755555556,0.025621615,0.1865899,0.018284107,0.011251758,0.007032349,1.18E-05,9.30E-06,7,9,421,360,361,361,17,108,272,39.71,1,5.88,100,14.06,16.1,82,0.6,108,11.86,4
0,36,14,22,1.99E-05,0.001438386,13.22727273,0.748917749,0.339191774,0.168084595,0.050632911,0.030942335,0.019690577,1.99E-05,1.99E-05,5,26,445,26,27,27,48,1564,2256,69.33,1,2.08,102,14.35,4.34,346,0.31,1564,14.36,0
0,1,1,0,0,0.000417296,0,0,0,0.166863924,0.00140647,0,0.00140647,0,0,1,1,497,0,1,1,4,7,12,58.33,1,25,44,6.19,36.67,2.5,0.42,7,0,0
0,1,0,1,0,0.00031694,0,0,0,0,0.00140647,0.00140647,0,0,0,1,1,0,1,2,2,32,337,992,33.97,3,9.38,299,42.05,29.4,327.5,0.66,337,178.71,18
