bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,1,0,1,0,0.000589169,2,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,3,4,4,12,58,132,43.94,1,8.33,225,50.45,38.79,37,0.56,58,2.7,2
0,1,0,1,0,0.000589169,6,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,240,241,241,5,0,20,0,5,100,19,4.26,76,10,1,0,6,30
0,18,16,2,0.000417763,0.007297482,9,0.330882353,0.030291952,0.241879876,0.040358744,0.004484305,0.035874439,0.000417763,0.000357016,14,11,251,206,207,207,19,66,342,19.3,2,10.53,233,52.24,39.9,138,0.81,66,76.24,22
0,74,34,40,0.00055679,0.002541457,32.925,0.930313589,0.535785478,0.180521228,0.165919283,0.089686099,0.076233184,0.00055679,0.000588157,13,62,306,69,70,70,8,30,56,53.57,1,12.5,66,14.8,36.67,13,0.46,30,2.33,4
0,1,1,0,0,0.000740436,0,0,0,0.159621987,0.002242152,0,0.002242152,0,0,1,1,270,0,1,1,7,5,42,11.9,3,42.86,105,23.54,76.64,18.5,0.88,5,9,21
0,4,4,0,0,0.002209922,0,0.5,0.014762516,0.231145536,0.00896861,0,0.00896861,0,0,3,4,252,0,1,1,15,123,210,58.57,1,6.67,34,7.62,12.45,43.5,0.41,123,0,0
0,9,7,2,0,0.002388741,1,1,0.791586998,0.189031768,0.020179372,0.004484305,0.015695067,0,0,1,9,261,2,3,3,1,0,0,-1,1,100,16,3.59,100,0,-1,0,0,-1
0,8,4,4,0.004585916,0.001841525,11.75,0.619047619,0.023888625,0.229314688,0.01793722,0.00896861,0.00896861,0.004585916,0.004577518,7,7,251,206,207,207,1,0,0,-1,1,100,36,8.07,100,0,-1,0,0,-1
1,2,1,1,6.77E-05,0.000673698,37,0,0.051546392,0.004035874,0.004484305,0.002242152,0.002242152,6.77E-05,2.82E-05,2,2,3,207,208,208,5,6,20,30,1,20,126,28.25,67.38,7,0.7,6,0,0
0,1,1,0,0,0.006648904,0,0,0,0.188123825,0.002242152,0,0.002242152,0,0,1,1,255,0,1,1,2,0,2,0,2,100,157,35.2,91.28,1,1,0,1,50
0,4,0,4,0,0.000589169,10.5,0.666666667,0.021092482,0,0.00896861,0.00896861,0,0,0,2,4,0,207,208,208,40,1280,1560,82.05,1,2.5,67,15.02,3.9,140,0.18,1280,0.7,0
0,31,13,18,0,0.001974215,16.33333333,0.947368421,0.446666667,0.041709975,0.069506726,0.040358744,0.029147982,0,0,4,24,53,239,240,240,5,8,20,40,1,20,204,45.74,67.55,6,0.6,8,0,0
0,6,4,2,1.26E-06,0.006724117,1.5,0.9,0.069075452,0.191849746,0.013452915,0.004484305,0.00896861,1.26E-06,1.26E-06,2,6,254,2,3,3,22,237,462,51.3,2,9.09,169,37.89,31.59,112.5,0.49,237,99,21
0,2,2,0,0,0.001219742,0,1,1,0.167315688,0.004484305,0,0.004484305,0,0,1,2,252,0,1,1,2,1,2,50,1,50,27,6.05,79.41,0.5,0.5,1,0,0
0,3,2,1,0.001303388,0.001220964,18,0,0.04,0.006726457,0.006726457,0.002242152,0.004484305,0.001303388,0.001310022,3,2,6,240,241,241,3,4,6,66.67,1,33.33,156,34.98,82.98,1,0.33,4,0,0
1,24,14,10,0.002360057,0.004534897,12.6,0.653594771,0.041574363,0.246954279,0.053811659,0.022421525,0.031390135,0.002360057,0.002188594,26,12,251,206,207,207,13,44,156,28.21,1,7.69,49,10.99,26.06,56,0.72,44,0,0
0,9,2,7,0.000648582,0.000854357,16.28571429,0.5,0.011444479,0.011210762,0.020179372,0.015695067,0.004484305,0.000648582,0.00066115,5,8,10,209,210,210,47,156,2162,7.22,3,6.38,245,54.93,31.21,1003,0.93,156,90,4
0,11,1,10,1.26E-06,0.00062256,11.5,0.854545455,0.049907442,0.002242152,0.024663677,0.022421525,0.002242152,1.26E-06,1.26E-06,5,10,1,207,208,208,10,20,90,22.22,1,10,193,43.27,56.93,35,0.78,20,0,0
0,11,9,2,0,0.01342019,2,0.611111111,0.07498716,0.187863258,0.024663677,0.004484305,0.020179372,0,0,5,8,254,2,3,3,5,8,20,40,1,20,99,22.2,58.58,6,0.6,8,0,0
1,12,4,8,0.00965161,0.002369396,5.75,0.327272727,0.01528902,0.235038016,0.02690583,0.01793722,0.00896861,0.00965161,0.009672495,8,6,251,206,207,207,1,0,0,-1,1,100,47,10.54,100,0,-1,0,0,-1
1,40,18,22,0.020295176,0.004831445,10.68181818,0.23015873,0.014985995,0.246093811,0.089686099,0.049327354,0.040358744,0.020295176,0.020695409,52,12,251,206,207,207,6,12,30,40,2,33.33,207,46.41,58.64,9,0.6,12,5,16
0,7,3,4,0.000131002,0.002553064,3,0.066666667,0.25,0.006726457,0.015695067,0.00896861,0.006726457,0.000131002,0.000131002,5,2,3,9,10,10,9,48,72,66.67,1,11.11,36,8.07,23.38,12,0.33,48,0,0
0,1,1,0,0,0.000740436,0,0,0,0.159621987,0.002242152,0,0.002242152,0,0,1,1,270,0,1,1,8,18,56,32.14,1,12.5,153,34.3,55.84,19,0.68,18,1.92,3
0,2,1,1,0,0.000954511,5,0,0,0.009043348,0.004484305,0.002242152,0.002242152,0,0,1,2,11,213,214,214,2,0,2,0,2,100,4,0.9,80,1,1,0,0,0
0,2,0,2,0,0.000589169,5,1,0.214285714,0,0.004484305,0.004484305,0,0,0,1,2,0,208,209,209,3,0,6,0,3,100,158,35.43,90.8,3,1,0,2,33
0,5,1,4,0.000504724,0.000839599,12.75,0.3,0.014855072,0.002242152,0.011210762,0.00896861,0.002242152,0.000504724,0.00050186,4,4,1,208,209,209,1,0,0,-1,1,100,13,2.91,100,0,-1,0,0,-1
0,7,3,4,0.001606881,0.002542024,18.25,0.8,0.02141844,0.196737949,0.015695067,0.00896861,0.006726457,0.001606881,0.001686303,2,6,251,206,207,207,1,0,0,-1,1,100,2,0.45,100,0,-1,0,0,-1
1,2,0,2,0,0.000589169,2.5,0,0.008403361,0,0.004484305,0.004484305,0,0,0,2,2,0,215,216,216,1,0,0,-1,1,100,66,14.8,100,0,-1,0,0,-1
1,13,3,10,0.004112486,0.001216427,6,0.192307692,0.020041568,0.16716905,0.029147982,0.022421525,0.006726457,0.004112486,0.004041905,11,7,251,206,207,207,3,2,6,33.33,2,66.67,76,17.04,79.17,2,0.67,2,0,0
0,2,2,0,0,0.001340014,0,0,0,0.027043808,0.004484305,0,0.004484305,0,0,2,1,56,0,1,1,11,24,110,21.82,2,18.18,177,39.69,56.55,43,0.78,24,18,16
0,71,34,37,7.32E-05,0.002537175,33.7027027,0.983333333,0.830571421,0.180521228,0.159192825,0.082959641,0.076233184,7.32E-05,7.31E-05,11,62,306,69,70,70,4,3,12,25,2,50,171,38.34,70.37,4.5,0.75,3,3,25
0,1,0,1,0,0.000589169,4,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,209,210,210,1,0,0,-1,1,100,3,0.67,100,0,-1,0,0,-1
0,74,34,40,0.000280365,0.002541457,32.25,0.901277584,0.697219049,0.180521228,0.165919283,0.089686099,0.076233184,0.000280365,0.000297766,13,62,306,69,70,70,13,18,156,11.54,4,30.77,198,44.39,56.09,69,0.88,18,35,22
1,64,49,15,0.01843386,0.015934913,12.93333333,0.112337662,0.020959458,0.275356428,0.143497758,0.033632287,0.109865471,0.01843386,0.018147571,67,11,251,206,207,207,2,2,2,100,1,50,168,37.67,76.36,0,0,2,0,0
0,1,1,0,0,0.001090028,0,0,0,0.002242152,0.002242152,0,0.002242152,0,0,1,1,1,0,1,1,27,264,702,37.61,3,11.11,200,44.84,30.3,219,0.62,264,95.25,13
0,3,0,3,0,0.000589169,1.666666667,0.333333333,0.013080445,0,0.006726457,0.006726457,0,0,0,2,3,0,207,208,208,3,6,6,100,1,33.33,98,21.97,57.99,0,0,6,0,0
1,2,0,2,0,0.000589169,31,0,0.003115265,0,0.004484305,0.004484305,0,0,0,2,2,0,207,208,208,3,4,6,66.67,1,33.33,85,19.06,69.67,1,0.33,4,0,0
0,15,13,2,0,0.001884198,17.5,1,1,0.16079722,0.033632287,0.004484305,0.029147982,0,0,1,15,269,25,26,26,14,37,182,20.33,1,7.14,119,26.68,45.59,72.5,0.8,37,15.42,8
0,2,0,2,0,0.000589169,10,0,0.044247788,0,0.004484305,0.004484305,0,0,0,2,2,0,207,208,208,1,0,0,-1,1,100,6,1.35,100,0,-1,0,0,-1
0,3,0,3,0,0.000589169,18.33333333,0.666666667,0.015077271,0,0.006726457,0.006726457,0,0,0,2,3,0,207,208,208,5,7,20,35,1,20,192,43.05,65.75,6.5,0.65,7,1.33,6
1,4,2,2,0.001257117,0.000891061,1,0.666666667,0.666666667,0.166381446,0.00896861,0.004484305,0.004484305,0.001257117,0.001257117,2,3,251,206,207,207,33,157,1056,14.87,3,9.09,249,55.83,34.11,449.5,0.85,157,165.07,15
0,82,37,45,0.001320134,0.002830567,29,0.746598639,0.358996687,0.181144252,0.183856502,0.100896861,0.082959641,0.001320134,0.001371979,35,62,306,69,70,70,22,248,462,53.68,1,4.55,181,40.58,29.24,107,0.46,248,38.2,8
1,7,3,4,0.001347443,0.001230207,11.5,0.238095238,0.018508863,0.008007687,0.015695067,0.00896861,0.006726457,0.001347443,0.001307988,5,5,5,217,218,218,9,48,72,66.67,1,11.11,36,8.07,23.38,12,0.33,48,0,0
0,20,14,6,0,0.00454012,5,0.876190476,0.67451596,0.16623802,0.044843049,0.013452915,0.031390135,0,0,3,17,275,6,7,7,9,45,72,62.5,1,11.11,34,7.62,20.99,13.5,0.38,45,0,0
0,12,4,8,5.68E-05,0.0009625,16.625,0.722222222,0.16618705,0.148162448,0.02690583,0.01793722,0.00896861,5.68E-05,8.47E-05,4,9,306,69,70,70,43,1326,1806,73.42,1,2.33,71,15.92,3.93,240,0.27,1326,8.19,0
0,9,7,2,0,0.002388741,1,1,0.791586998,0.189031768,0.020179372,0.004484305,0.015695067,0,0,1,9,261,2,3,3,18,186,306,60.78,2,11.11,164,36.77,36.04,60,0.39,186,45,14
1,5,1,4,0.000543293,0.000839599,14.5,0.4,0.020753576,0.002242152,0.011210762,0.00896861,0.002242152,0.000543293,0.000546157,3,4,1,207,208,208,3,0,6,0,3,100,32,7.17,91.43,3,1,0,0,0
0,1,0,1,0,0.000589169,23,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,207,208,208,5,4,20,20,2,40,88,19.73,70.4,8,0.8,4,0,0
0,75,35,40,0.000565077,0.00257515,32.925,0.913621262,0.492060305,0.180676582,0.168161435,0.089686099,0.078475336,0.000565077,0.000596384,22,62,306,69,70,70,43,1293,1806,71.59,1,2.33,69,15.47,3.89,256.5,0.28,1293,50.01,2
0,9,0,9,0,0.000589169,6.888888889,0.833333333,0.630769231,0,0.020179372,0.020179372,0,0,0,2,9,0,26,27,27,1,0,0,-1,1,100,34,7.62,100,0,-1,0,0,-1
0,1,1,0,0,0.001030226,0,0,0,0.146186499,0.002242152,0,0.002242152,0,0,1,1,252,0,1,1,6,14,30,46.67,1,16.67,197,44.17,55.81,8,0.53,14,0,0
0,7,6,1,0,0.001325959,0,0.285714286,0.774509804,0.013189132,0.015695067,0.002242152,0.013452915,0,0,6,5,10,1,2,2,4,4,12,33.33,1,25,13,2.91,48.15,4,0.67,4,1.5,12
0,3,2,1,0.001546833,0.000676423,0,0.333333333,0.082437276,0.17000855,0.006726457,0.002242152,0.004484305,0.001546833,0.001546833,2,2,307,1,2,2,1,0,0,-1,1,100,56,12.56,100,0,-1,0,0,-1
0,1,1,0,0,0.000797361,0,0,0,0.12631239,0.002242152,0,0.002242152,0,0,1,1,307,0,1,1,5,4,20,20,1,20,10,2.24,26.32,8,0.8,4,0,0
0,1,1,0,0,0.000947416,0,0,0,0.17969529,0.002242152,0,0.002242152,0,0,1,1,254,0,1,1,34,265,1122,23.62,5,14.71,118,26.46,22.87,428.5,0.76,265,286.42,25
0,69,18,51,0.074116399,0.003169868,28.31372549,0.50877193,0.176103352,0.221696081,0.15470852,0.114349776,0.040358744,0.074116399,0.07268771,34,39,306,69,70,70,8,17,56,30.36,1,12.5,240,53.81,55.3,19.5,0.7,17,4.33,7
1,5,5,0,0,0.002967127,0,0.3,0.024500322,0.193721973,0.011210762,0,0.011210762,0,0,4,4,252,0,1,1,2,1,2,50,1,50,10,2.24,83.33,0.5,0.5,1,0,0
0,10,6,4,0.001088192,0.002270022,15.25,0.472222222,0.019659136,0.231950489,0.022421525,0.00896861,0.013452915,0.001088192,0.00107265,9,7,251,206,207,207,14,69,182,37.91,1,7.14,202,45.29,44.89,56.5,0.62,69,34.06,18
0,1,0,1,0,0.000589169,7,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,207,208,208,8,11,56,19.64,1,12.5,194,43.5,59.51,22.5,0.8,11,9,16
0,75,37,38,0.000126803,0.00282093,33.13157895,0.916943522,0.546168825,0.181144252,0.168161435,0.085201794,0.082959641,0.000126803,0.000125961,23,62,306,69,70,70,1,0,0,-1,1,100,5,1.12,100,0,-1,0,0,-1
0,12,4,8,2.77E-05,0.0009625,18.625,0.722222222,0.114421416,0.148162448,0.02690583,0.01793722,0.00896861,2.77E-05,2.11E-05,5,9,306,69,70,70,5,4,20,20,1,20,69,15.47,82.14,8,0.8,4,1.5,7
0,73,35,38,8.10E-05,0.002572332,33.13157895,0.947735192,0.648052857,0.180676582,0.16367713,0.085201794,0.078475336,8.10E-05,8.09E-05,21,62,306,69,70,70,40,1250,1560,80.13,1,2.5,67,15.02,3.9,155,0.2,1250,0.2,0
1,31,13,18,0,0.001974215,16.33333333,0.947368421,0.446666667,0.041709975,0.069506726,0.040358744,0.029147982,0,0,4,24,53,239,240,240,5,8,20,40,1,20,155,34.75,82.01,6,0.6,8,0,0
1,4,0,4,0,0.000589169,12.75,0.833333333,0.036066689,0,0.00896861,0.00896861,0,0,0,2,4,0,207,208,208,20,112,380,29.47,1,5,121,27.13,31.19,134,0.71,112,17.6,4
0,1,0,1,0,0.000589169,2,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,208,209,209,8,13,56,23.21,1,12.5,160,35.87,72.07,21.5,0.77,13,3.5,6
0,1,0,1,0,0.000589169,4,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,240,241,241,3,3,6,50,1,33.33,69,15.47,92,1.5,0.5,3,0,0
0,75,34,41,0.000571098,0.002542747,32.12195122,0.887043189,0.514348896,0.180521228,0.168161435,0.091928251,0.076233184,0.000571098,0.000582847,14,62,306,69,70,70,1,0,0,-1,1,100,5,1.12,100,0,-1,0,0,-1
0,6,0,6,0,0.000589169,15,0.8,0.027289922,0,0.013452915,0.013452915,0,0,0,2,6,0,207,208,208,21,240,420,57.14,1,4.76,34,7.62,9.26,90,0.43,240,5.42,1
0,5,2,3,0.001343108,0.001662539,15.33333333,0.2,0.029723992,0.033743837,0.011210762,0.006726457,0.004484305,0.001343108,0.001340673,4,3,55,208,209,209,9,36,72,50,1,11.11,69,15.47,34.5,18,0.5,36,1.57,2
0,74,36,38,0.000162184,0.002631863,34.47368421,0.922183508,0.543448618,0.180988093,0.165919283,0.085201794,0.080717489,0.000162184,0.000165738,19,62,306,69,70,70,1,0,0,-1,1,100,22,4.93,100,0,-1,0,0,-1
1,4,1,3,0,0.001529459,17.33333333,1,0.02005814,0.226374756,0.00896861,0.006726457,0.002242152,0,0,1,4,251,206,207,207,3,3,6,50,1,33.33,34,7.62,47.22,1.5,0.5,3,0,0
1,24,10,14,0.006092294,0.004678226,13.71428571,0.30994152,0.014852167,0.24439074,0.053811659,0.031390135,0.022421525,0.006092294,0.006188874,15,10,251,206,207,207,24,223,552,40.4,2,8.33,189,42.38,30.05,164.5,0.6,223,77.27,14
0,2,0,2,0,0.000589169,3.5,1,0.058823529,0,0.004484305,0.004484305,0,0,0,1,2,0,207,208,208,3,4,6,66.67,1,33.33,182,40.81,64.54,1,0.33,4,0,0
0,1,0,1,0,0.000589169,9,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,207,208,208,6,5,30,16.67,2,33.33,163,36.55,89.56,12.5,0.83,5,4.5,15
0,33,12,21,2.73E-05,0.001810882,12.19047619,0.747619048,0.41436272,0.160638014,0.073991031,0.047085202,0.02690583,2.73E-05,2.73E-05,4,24,269,25,26,26,7,5,42,11.9,4,57.14,173,38.79,71.78,18.5,0.88,5,10,23
1,35,15,20,0.001420352,0.00248026,14.95,0.727272727,0.243531068,0.042269841,0.078475336,0.044843049,0.033632287,0.001420352,0.001299462,7,24,53,239,240,240,42,1314,1722,76.31,1,2.38,71,15.92,3.98,204,0.24,1314,1.36,0
1,25,19,6,0.002450555,0.003490208,13.33333333,0.529644269,0.08535335,0.047354934,0.056053812,0.013452915,0.042600897,0.002450555,0.002372474,7,17,53,239,240,240,2,1,2,50,1,50,16,3.59,80,0.5,0.5,1,0,0
0,5,5,0,0,0.00319522,0,0.5,0.015972372,0.21062966,0.011210762,0,0.011210762,0,0,3,4,252,0,1,1,2,1,2,50,1,50,71,15.92,94.67,0.5,0.5,1,0,0
1,12,5,7,0.002642009,0.001827841,11.57142857,0.4,0.03336511,0.17569384,0.02690583,0.015695067,0.011210762,0.002642009,0.00257965,8,8,251,206,207,207,3,3,6,50,1,33.33,24,5.38,70.59,1.5,0.5,3,0,0
0,1,0,1,0,0.000589169,0,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,1,2,2,17,25,272,9.19,6,35.29,205,45.96,52.43,123.5,0.91,25,60,22
0,6,5,1,0.001269713,0.002287007,0,0.266666667,0.011351153,0.231898453,0.013452915,0.002242152,0.011210762,0.001269713,0.001269713,5,5,252,1,2,2,42,1292,1722,75.03,1,2.38,71,15.92,4.01,215,0.25,1292,7.94,0
1,15,5,10,0.002551633,0.003351068,14.6,0.709090909,0.018182312,0.241054347,0.033632287,0.022421525,0.011210762,0.002551633,0.002154534,6,11,251,206,207,207,3,3,6,50,1,33.33,56,12.56,49.12,1.5,0.5,3,0,0
0,1,0,1,0,0.000589169,3,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,209,210,210,1,0,0,-1,1,100,5,1.12,100,0,-1,0,0,-1
0,7,6,1,0,0.001325959,0,0.285714286,0.774509804,0.013189132,0.015695067,0.002242152,0.013452915,0,0,6,5,10,1,2,2,20,243,380,63.95,1,5,168,37.67,31,68.5,0.36,243,3,0
0,1,1,0,0,0.000782467,0,0,0,0.143657803,0.002242152,0,0.002242152,0,0,1,1,307,0,1,1,6,18,30,60,1,16.67,116,26.01,50.66,6,0.4,18,0,0
0,5,0,5,0,0.000589169,10.8,0.6,0.028786656,0,0.011210762,0.011210762,0,0,0,3,5,0,207,208,208,15,82,210,39.05,1,6.67,83,18.61,32.05,64,0.61,82,7.33,3
0,7,6,1,0,0.002270022,0,0.523809524,0.0508033,0.233037071,0.015695067,0.002242152,0.013452915,0,0,5,6,252,1,2,2,19,239,342,69.88,1,5.26,166,37.22,31.62,51.5,0.3,239,0,0
0,81,37,44,0.000919787,0.002829374,30.52272727,0.799259944,0.451864936,0.181144252,0.18161435,0.098654709,0.082959641,0.000919787,0.000919515,32,62,306,69,70,70,7,11,42,26.19,1,14.29,164,36.77,75.23,15.5,0.74,11,0,0
0,2,1,1,0,0.001529459,37,0,0,0.226374756,0.004484305,0.002242152,0.002242152,0,0,1,2,251,206,207,207,10,13,90,14.44,2,20,177,39.69,65.31,38.5,0.86,13,21,23
0,5,0,5,0,0.000589169,10,0.9,0.122310306,0,0.011210762,0.011210762,0,0,0,2,5,0,207,208,208,5,12,20,60,1,20,83,18.61,61.03,4,0.4,12,0.25,1
0,10,0,10,0,0.000589169,6.9,0.377777778,0.023562115,0,0.022421525,0.022421525,0,0,0,10,7,0,240,241,241,2,1,2,50,1,50,170,38.12,78.7,0.5,0.5,1,0,0
0,1,1,0,0,0.000804877,0,0,0,0.167119308,0.002242152,0,0.002242152,0,0,1,1,252,0,1,1,3,3,6,50,1,33.33,12,2.69,57.14,1.5,0.5,3,1,16
0,1,0,1,0,0.000589169,4,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,10,11,11,8,19,56,33.93,1,12.5,157,35.2,50,18.5,0.66,19,0.25,0
0,3,1,2,2.52E-06,0.000839599,18.5,0.666666667,0.025380711,0.002242152,0.006726457,0.004484305,0.002242152,2.52E-06,2.52E-06,2,2,1,207,208,208,6,5,30,16.67,2,33.33,171,38.34,85.93,12.5,0.83,5,5,16
0,9,0,9,0,0.000589169,7.666666667,0.25,0.019731544,0,0.020179372,0.020179372,0,0,0,7,5,0,255,256,256,3,2,6,33.33,1,33.33,32,7.17,68.09,2,0.67,2,0,0
1,6,0,6,0,0.000589169,14.66666667,0.666666667,0.018162635,0,0.013452915,0.013452915,0,0,0,3,6,0,207,208,208,21,240,420,57.14,1,4.76,34,7.62,9.26,90,0.43,240,5.42,1
0,2,2,0,0,0.000985389,0,1,0.290322581,0.140488475,0.004484305,0,0.004484305,0,0,1,2,308,0,1,1,4,5,12,41.67,1,25,176,39.46,72.73,3.5,0.58,5,0,0
0,1,1,0,0,0.000840975,0,0,0,0.166923388,0.002242152,0,0.002242152,0,0,1,1,252,0,1,1,15,123,210,58.57,1,6.67,34,7.62,12.45,43.5,0.41,123,0,0
1,25,10,15,0.07600839,0.005706783,15.46666667,0.315217391,0.013024095,0.235038016,0.056053812,0.033632287,0.022421525,0.07600839,0.074470929,19,11,251,206,207,207,12,36,132,27.27,1,8.33,213,47.76,53.38,48,0.73,36,12,9
1,18,15,3,0.003645824,0.006891368,10.66666667,0.301470588,0.035560923,0.235429746,0.040358744,0.006726457,0.033632287,0.003645824,0.003713403,11,11,251,206,207,207,5,6,20,30,1,20,184,41.26,60.33,7,0.7,6,0,0
0,1,0,1,0,0.000589169,37,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,207,208,208,1,0,0,-1,1,100,33,7.4,100,0,-1,0,0,-1
0,41,9,32,0.003681192,0.001295072,25.375,0.625,0.411860034,0.174084733,0.091928251,0.071748879,0.020179372,0.003681192,0.003708393,19,33,306,69,70,70,15,123,210,58.57,1,6.67,34,7.62,12.45,43.5,0.41,123,0,0
0,19,7,12,0.000570771,0.003067807,5.666666667,0.695238095,0.08149873,0.200754314,0.042600897,0.02690583,0.015695067,0.000570771,0.000773669,6,9,260,12,13,13,1,0,0,-1,1,100,17,3.81,100,0,-1,0,0,-1
0,1,0,1,0,0.000589169,11,0,0,0,0.002242152,0.002242152,0,0,0,1,1,0,240,241,241,1,0,0,-1,1,100,23,5.16,100,0,-1,0,0,-1
0,3,0,3,0,0.000589169,3,0.666666667,0.009592326,0,0.006726457,0.006726457,0,0,0,2,3,0,207,208,208,1,0,0,-1,1,100,34,7.62,100,0,-1,0,0,-1
0,23,15,8,0.000502805,0.004063658,8.75,0.573099415,0.050925057,0.198674891,0.051569507,0.01793722,0.033632287,0.000502805,0.000437381,19,12,251,206,207,207,2,0,2,0,2,100,59,13.23,61.46,1,1,0,1,50
1,3,0,3,0,0.000589169,14,1,0.067001675,0,0.006726457,0.006726457,0,0,0,1,3,0,207,208,208,1,0,0,-1,1,100,5,1.12,100,0,-1,0,0,-1
0,82,37,45,0.000938754,0.002830567,29.6,0.771276596,0.442138888,0.181144252,0.183856502,0.100896861,0.082959641,0.000938754,0.000956341,33,62,306,69,70,70,24,257,552,46.56,2,8.33,182,40.81,28.35,147.5,0.53,257,37.77,6
0,5,2,3,0.001222351,0.001111233,20.66666667,0.4,0.034684905,0.025294001,0.011210762,0.006726457,0.004484305,0.001222351,0.001224366,3,4,53,239,240,240,8,27,56,48.21,2,25,61,13.68,36.09,14.5,0.52,27,0,0
0,3,0,3,0,0.000589169,9.666666667,0,0.02739726,0,0.006726457,0.006726457,0,0,0,3,3,0,244,245,245,1,0,0,-1,1,100,56,12.56,100,0,-1,0,0,-1
0,12,9,3,0.000267193,0.001276637,0,0.666666667,0.375353743,0.146040517,0.02690583,0.006726457,0.020179372,0.000267193,0.000286465,4,10,307,3,4,4,1,0,0,-1,1,100,6,1.35,100,0,-1,0,0,-1
0,2,0,2,0,0.000589169,23,1,0.033829499,0,0.004484305,0.004484305,0,0,0,1,2,0,207,208,208,1,0,0,-1,1,100,6,1.35,100,0,-1,0,0,-1
0,2,0,2,0,0.000589169,11.5,1,1,0,0.004484305,0.004484305,0,0,0,1,2,0,240,241,241,5,4,20,20,2,40,164,36.77,74.55,8,0.8,4,4,20
0,5,2,3,0.00049289,0.000945035,20.33333333,0.666666667,0.056886228,0.031491031,0.011210762,0.006726457,0.004484305,0.00049289,0.000485023,2,4,53,239,240,240,3,6,6,100,1,33.33,19,4.26,54.29,0,0,6,0,0
